"grpd_time_event","mean_sqDevFromRealization","mean_VarPredicted","mean_error","mean_disagreementEV","mean_time","event","meanEV","mean_disagreementEVMinusPersoni","mean_realization","dataSet"
399,13.9514226948684,7.21104796302632,6.74037473184211,1.46414522422438,2018.875,2021,2.16626578947368,1.45962625748294,5.7,"PRGDP"
400,0.178994650106674,0.93562495443878,-0.756630304332106,0.174694352882735,2019.125,2019,2.23442334848485,0.174523752928748,2.3,"PRGDP"
401,14.5295313365363,6.78224151250415,7.74728982403218,1.74120828042487,2019.125,2021,2.12392351086956,1.7376107426554,5.7,"PRGDP"
402,0.151140120971686,0.79618507521879,-0.645044954247105,0.146045208276168,2019.375,2019,2.37137865714286,0.145918871590808,2.3,"PRGDP"
403,13.9041915507143,6.29760614517978,7.60658540553456,1.66967765334533,2019.375,2021,2.202213,1.66652136288532,5.7,"PRGDP"
404,0.0562124854838709,0.554410525268817,-0.498198039784946,0.0529476533402705,2019.625,2019,2.24286129032258,0.0528888226143369,2.3,"PRGDP"
405,12.897797003125,6.231189871875,6.66660713125,1.50894380921875,2019.625,2021,2.3252625,1.50476390947022,5.7,"PRGDP"
406,0.0336143951612903,0.397740228494624,-0.364125833333333,0.0332644638293445,2019.875,2019,2.3187064516129,0.0332275033139785,2.3,"PRGDP"
407,15.5250565059259,4.92353923481481,10.6015172711111,1.1987193575583,2019.875,2021,1.91498518518519,1.19694610407079,5.7,"PRGDP"
408,12.6631992316875,4.28192730997917,8.38127192170833,0.939428938353472,2020.125,2021,2.27600083333333,0.938311900376833,5.7,"PRGDP"
409,11.8085588197794,8.95114544492647,2.85741337485294,3.35571232693988,2020.375,2020,-6.30737794117647,3.35263086474802,-3.4,"PRGDP"
410,12.0747480227273,5.68280425,6.39194377272727,4.18264963682278,2020.375,2021,2.89071212121212,4.17856501803681,5.7,"PRGDP"
411,6.54428165086207,7.45374593534483,-0.909464284482758,2.69402574598692,2020.625,2020,-5.36220689655172,2.69058948865786,-3.4,"PRGDP"
412,12.3598052375893,5.48091145883929,6.87889377875,3.48016086437181,2020.625,2021,2.72012678571429,3.47538698115594,5.7,"PRGDP"
413,1.63126286422414,3.53299446336207,-1.90173159913793,1.59452785463734,2020.875,2020,-3.59166379310345,1.59249401808805,-3.4,"PRGDP"
414,5.2710930625,4.46401771336207,0.807075349137932,1.07710684958383,2020.875,2021,3.6520775862069,1.0757329888063,5.7,"PRGDP"
415,2.78124009072581,4.40787240927419,-1.62663231854839,1.13243911979709,2021.125,2021,4.4159435483871,1.13118085410842,5.7,"PRGDP"
416,1.15682889866667,4.61463393466667,-3.457805036,1.14319755782222,2021.375,2021,5.81675333333333,1.14183822660008,5.7,"PRGDP"
417,0.5889449296875,3.3992631953125,-2.810318265625,0.588010353836805,2021.625,2021,5.73057083333333,0.587311173867915,5.7,"PRGDP"
418,0.1227203125,2.2797484375,-2.157028125,0.0499648836096939,2021.875,2021,5.43026785714286,0.0498963446747011,5.7,"PRGDP"
