"event","quarter","bin","time","resolution","realization","binL","binH","binValue","grpd_event_time_bin","pAgg","dataSet"
2001,1,2,2000.125,1,2.3,7,8,7.5,1807,0.000606060606060606,"PRPGDP"
2001,1,3,2000.125,1,2.3,6,7,6.5,1808,0.000909090909090909,"PRPGDP"
2001,1,4,2000.125,1,2.3,5,6,5.5,1809,0.00545454545454545,"PRPGDP"
2001,1,5,2000.125,1,2.3,4,5,4.5,1810,0.0215151515151515,"PRPGDP"
2001,1,6,2000.125,1,2.3,3,4,3.5,1811,0.11,"PRPGDP"
2001,1,7,2000.125,1,2.3,2,3,2.5,1812,0.445454545454545,"PRPGDP"
2001,1,8,2000.125,1,2.3,1,2,1.5,1813,0.351212121212121,"PRPGDP"
2001,1,9,2000.125,1,2.3,0,1,0.5,1814,0.0584848484848485,"PRPGDP"
2001,1,10,2000.125,1,2.3,-1000,0,-1,1815,0.00606060606060606,"PRPGDP"
2001,2,1,2000.375,1,2.3,8,1000,9,1816,0.00209677419354839,"PRPGDP"
2001,2,2,2000.375,1,2.3,7,8,7.5,1817,0.0027741935483871,"PRPGDP"
2001,2,3,2000.375,1,2.3,6,7,6.5,1818,0.00390322580645161,"PRPGDP"
2001,2,4,2000.375,1,2.3,5,6,5.5,1819,0.0123870967741935,"PRPGDP"
2001,2,5,2000.375,1,2.3,4,5,4.5,1820,0.064741935483871,"PRPGDP"
2001,2,6,2000.375,1,2.3,3,4,3.5,1821,0.189451612903226,"PRPGDP"
2001,2,7,2000.375,1,2.3,2,3,2.5,1822,0.419129032258065,"PRPGDP"
2001,2,8,2000.375,1,2.3,1,2,1.5,1823,0.246935483870968,"PRPGDP"
2001,2,9,2000.375,1,2.3,0,1,0.5,1824,0.0550322580645161,"PRPGDP"
2001,2,10,2000.375,1,2.3,-1000,0,-1,1825,0.00354838709677419,"PRPGDP"
2001,3,1,2000.625,1,2.3,8,1000,9,1826,0.000689655172413793,"PRPGDP"
2001,3,2,2000.625,1,2.3,7,8,7.5,1827,0.000689655172413793,"PRPGDP"
2001,3,3,2000.625,1,2.3,6,7,6.5,1828,0.00275862068965517,"PRPGDP"
2001,3,4,2000.625,1,2.3,5,6,5.5,1829,0.00896551724137931,"PRPGDP"
2001,3,5,2000.625,1,2.3,4,5,4.5,1830,0.0237931034482759,"PRPGDP"
2001,3,6,2000.625,1,2.3,3,4,3.5,1831,0.141379310344828,"PRPGDP"
2001,3,7,2000.625,1,2.3,2,3,2.5,1832,0.506551724137931,"PRPGDP"
2001,3,8,2000.625,1,2.3,1,2,1.5,1833,0.262758620689655,"PRPGDP"
2001,3,9,2000.625,1,2.3,0,1,0.5,1834,0.0468965517241379,"PRPGDP"
2001,3,10,2000.625,1,2.3,-1000,0,-1,1835,0.00551724137931035,"PRPGDP"
2001,4,1,2000.875,1,2.3,8,1000,9,1836,0.00190625,"PRPGDP"
2001,4,2,2000.875,1,2.3,7,8,7.5,1837,0.00234375,"PRPGDP"
2001,4,3,2000.875,1,2.3,6,7,6.5,1838,0.003125,"PRPGDP"
2001,4,4,2000.875,1,2.3,5,6,5.5,1839,0.0071875,"PRPGDP"
2001,4,5,2000.875,1,2.3,4,5,4.5,1840,0.0259375,"PRPGDP"
2001,4,6,2000.875,1,2.3,3,4,3.5,1841,0.16153125,"PRPGDP"
2001,4,7,2000.875,1,2.3,2,3,2.5,1842,0.5409375,"PRPGDP"
2001,4,8,2000.875,1,2.3,1,2,1.5,1843,0.2078125,"PRPGDP"
2001,4,9,2000.875,1,2.3,0,1,0.5,1844,0.04609375,"PRPGDP"
2001,4,10,2000.875,1,2.3,-1000,0,-1,1845,0.003125,"PRPGDP"
2001,1,1,2001.125,1,2.3,8,1000,9,1846,0.00166666666666667,"PRPGDP"
2001,1,2,2001.125,1,2.3,7,8,7.5,1847,0.002,"PRPGDP"
2001,1,3,2001.125,1,2.3,6,7,6.5,1848,0.004,"PRPGDP"
2001,1,4,2001.125,1,2.3,5,6,5.5,1849,0.0116666666666667,"PRPGDP"
2001,1,5,2001.125,1,2.3,4,5,4.5,1850,0.0363333333333333,"PRPGDP"
2001,1,6,2001.125,1,2.3,3,4,3.5,1851,0.104666666666667,"PRPGDP"
2001,1,7,2001.125,1,2.3,2,3,2.5,1852,0.4605,"PRPGDP"
2001,1,8,2001.125,1,2.3,1,2,1.5,1853,0.325333333333333,"PRPGDP"
2001,1,9,2001.125,1,2.3,0,1,0.5,1854,0.0505,"PRPGDP"
2001,1,10,2001.125,1,2.3,-1000,0,-1,1855,0.00333333333333333,"PRPGDP"
2001,2,1,2001.375,1,2.3,8,1000,9,1856,0,"PRPGDP"
2001,2,2,2001.375,1,2.3,7,8,7.5,1857,0,"PRPGDP"
2001,2,3,2001.375,1,2.3,6,7,6.5,1858,0,"PRPGDP"
2001,2,4,2001.375,1,2.3,5,6,5.5,1859,0.00185185185185185,"PRPGDP"
2001,2,5,2001.375,1,2.3,4,5,4.5,1860,0.0274074074074074,"PRPGDP"
2001,2,6,2001.375,1,2.3,3,4,3.5,1861,0.176296296296296,"PRPGDP"
2001,2,7,2001.375,1,2.3,2,3,2.5,1862,0.57962962962963,"PRPGDP"
2001,2,8,2001.375,1,2.3,1,2,1.5,1863,0.192222222222222,"PRPGDP"
2001,2,9,2001.375,1,2.3,0,1,0.5,1864,0.0214814814814815,"PRPGDP"
2001,2,10,2001.375,1,2.3,-1000,0,-1,1865,0.00111111111111111,"PRPGDP"
2001,3,1,2001.625,1,2.3,8,1000,9,1866,0,"PRPGDP"
2001,3,2,2001.625,1,2.3,7,8,7.5,1867,0,"PRPGDP"
2001,3,3,2001.625,1,2.3,6,7,6.5,1868,0.000357142857142857,"PRPGDP"
2001,3,4,2001.625,1,2.3,5,6,5.5,1869,0.0025,"PRPGDP"
2001,3,5,2001.625,1,2.3,4,5,4.5,1870,0.0142857142857143,"PRPGDP"
2001,3,6,2001.625,1,2.3,3,4,3.5,1871,0.112142857142857,"PRPGDP"
2001,3,7,2001.625,1,2.3,2,3,2.5,1872,0.611785714285714,"PRPGDP"
2001,3,8,2001.625,1,2.3,1,2,1.5,1873,0.232142857142857,"PRPGDP"
2001,3,9,2001.625,1,2.3,0,1,0.5,1874,0.0246428571428571,"PRPGDP"
2001,3,10,2001.625,1,2.3,-1000,0,-1,1875,0.00214285714285714,"PRPGDP"
2001,4,1,2001.875,1,2.3,8,1000,9,1876,0,"PRPGDP"
2001,4,2,2001.875,1,2.3,7,8,7.5,1877,0,"PRPGDP"
2001,4,3,2001.875,1,2.3,6,7,6.5,1878,0,"PRPGDP"
2001,4,4,2001.875,1,2.3,5,6,5.5,1879,0.00434782608695652,"PRPGDP"
2001,4,5,2001.875,1,2.3,4,5,4.5,1880,0.0174347826086956,"PRPGDP"
2001,4,6,2001.875,1,2.3,3,4,3.5,1881,0.0504347826086957,"PRPGDP"
2001,4,7,2001.875,1,2.3,2,3,2.5,1882,0.698695652173913,"PRPGDP"
2001,4,8,2001.875,1,2.3,1,2,1.5,1883,0.203826086956522,"PRPGDP"
2001,4,9,2001.875,1,2.3,0,1,0.5,1884,0.0252173913043478,"PRPGDP"
2001,4,10,2001.875,1,2.3,-1000,0,-1,1885,4.34782608695652e-05,"PRPGDP"
2002,1,1,2001.125,1,1.5,8,1000,9,1886,0.00178571428571429,"PRPGDP"
2002,1,2,2001.125,1,1.5,7,8,7.5,1887,0.0025,"PRPGDP"
2002,1,3,2001.125,1,1.5,6,7,6.5,1888,0.00571428571428572,"PRPGDP"
2002,1,4,2001.125,1,1.5,5,6,5.5,1889,0.0171428571428571,"PRPGDP"
2002,1,5,2001.125,1,1.5,4,5,4.5,1890,0.0371428571428571,"PRPGDP"
2002,1,6,2001.125,1,1.5,3,4,3.5,1891,0.140714285714286,"PRPGDP"
2002,1,7,2001.125,1,1.5,2,3,2.5,1892,0.444285714285714,"PRPGDP"
2002,1,8,2001.125,1,1.5,1,2,1.5,1893,0.273214285714286,"PRPGDP"
2002,1,9,2001.125,1,1.5,0,1,0.5,1894,0.0614285714285714,"PRPGDP"
2002,1,10,2001.125,1,1.5,-1000,0,-1,1895,0.0160714285714286,"PRPGDP"
2002,2,1,2001.375,1,1.5,8,1000,9,1896,0,"PRPGDP"
2002,2,2,2001.375,1,1.5,7,8,7.5,1897,0.000384615384615385,"PRPGDP"
2002,2,3,2001.375,1,1.5,6,7,6.5,1898,0.00115384615384615,"PRPGDP"
2002,2,4,2001.375,1,1.5,5,6,5.5,1899,0.00692307692307692,"PRPGDP"
2002,2,5,2001.375,1,1.5,4,5,4.5,1900,0.0269230769230769,"PRPGDP"
2002,2,6,2001.375,1,1.5,3,4,3.5,1901,0.149423076923077,"PRPGDP"
2002,2,7,2001.375,1,1.5,2,3,2.5,1902,0.492692307692308,"PRPGDP"
2002,2,8,2001.375,1,1.5,1,2,1.5,1903,0.284230769230769,"PRPGDP"
2002,2,9,2001.375,1,1.5,0,1,0.5,1904,0.0325,"PRPGDP"
2002,2,10,2001.375,1,1.5,-1000,0,-1,1905,0.00576923076923077,"PRPGDP"
2002,3,1,2001.625,1,1.5,8,1000,9,1906,0.000740740740740741,"PRPGDP"
2002,3,2,2001.625,1,1.5,7,8,7.5,1907,0.00185185185185185,"PRPGDP"
2002,3,3,2001.625,1,1.5,6,7,6.5,1908,0.00222222222222222,"PRPGDP"
2002,3,4,2001.625,1,1.5,5,6,5.5,1909,0.00555555555555556,"PRPGDP"
2002,3,5,2001.625,1,1.5,4,5,4.5,1910,0.0203703703703704,"PRPGDP"
2002,3,6,2001.625,1,1.5,3,4,3.5,1911,0.141851851851852,"PRPGDP"
2002,3,7,2001.625,1,1.5,2,3,2.5,1912,0.467777777777778,"PRPGDP"
2002,3,8,2001.625,1,1.5,1,2,1.5,1913,0.282962962962963,"PRPGDP"
2002,3,9,2001.625,1,1.5,0,1,0.5,1914,0.0677777777777778,"PRPGDP"
2002,3,10,2001.625,1,1.5,-1000,0,-1,1915,0.00888888888888889,"PRPGDP"
2002,4,1,2001.875,1,1.5,8,1000,9,1916,0,"PRPGDP"
2002,4,2,2001.875,1,1.5,7,8,7.5,1917,0,"PRPGDP"
2002,4,3,2001.875,1,1.5,6,7,6.5,1918,0.000869565217391304,"PRPGDP"
2002,4,4,2001.875,1,1.5,5,6,5.5,1919,0.0108695652173913,"PRPGDP"
2002,4,5,2001.875,1,1.5,4,5,4.5,1920,0.0239130434782609,"PRPGDP"
2002,4,6,2001.875,1,1.5,3,4,3.5,1921,0.0895652173913044,"PRPGDP"
2002,4,7,2001.875,1,1.5,2,3,2.5,1922,0.340869565217391,"PRPGDP"
2002,4,8,2001.875,1,1.5,1,2,1.5,1923,0.436086956521739,"PRPGDP"
2002,4,9,2001.875,1,1.5,0,1,0.5,1924,0.0760869565217391,"PRPGDP"
2002,4,10,2001.875,1,1.5,-1000,0,-1,1925,0.0217391304347826,"PRPGDP"
2002,1,1,2002.125,1,1.5,8,1000,9,1926,0.000333333333333333,"PRPGDP"
2002,1,2,2002.125,1,1.5,7,8,7.5,1927,0.000333333333333333,"PRPGDP"
2002,1,3,2002.125,1,1.5,6,7,6.5,1928,7e-04,"PRPGDP"
2002,1,4,2002.125,1,1.5,5,6,5.5,1929,0.00223333333333333,"PRPGDP"
2002,1,5,2002.125,1,1.5,4,5,4.5,1930,0.0157333333333333,"PRPGDP"
2002,1,6,2002.125,1,1.5,3,4,3.5,1931,0.0707333333333333,"PRPGDP"
2002,1,7,2002.125,1,1.5,2,3,2.5,1932,0.238833333333333,"PRPGDP"
2002,1,8,2002.125,1,1.5,1,2,1.5,1933,0.500866666666667,"PRPGDP"
2002,1,9,2002.125,1,1.5,0,1,0.5,1934,0.152233333333333,"PRPGDP"
2002,1,10,2002.125,1,1.5,-1000,0,-1,1935,0.018,"PRPGDP"
2002,2,1,2002.375,1,1.5,8,1000,9,1936,0.00034375,"PRPGDP"
2002,2,2,2002.375,1,1.5,7,8,7.5,1937,0.000375,"PRPGDP"
2002,2,3,2002.375,1,1.5,6,7,6.5,1938,0.00071875,"PRPGDP"
2002,2,4,2002.375,1,1.5,5,6,5.5,1939,0.0016875,"PRPGDP"
2002,2,5,2002.375,1,1.5,4,5,4.5,1940,0.009375,"PRPGDP"
2002,2,6,2002.375,1,1.5,3,4,3.5,1941,0.0459375,"PRPGDP"
2002,2,7,2002.375,1,1.5,2,3,2.5,1942,0.1921875,"PRPGDP"
2002,2,8,2002.375,1,1.5,1,2,1.5,1943,0.5578125,"PRPGDP"
2002,2,9,2002.375,1,1.5,0,1,0.5,1944,0.1803125,"PRPGDP"
2002,2,10,2002.375,1,1.5,-1000,0,-1,1945,0.01125,"PRPGDP"
2002,3,1,2002.625,1,1.5,8,1000,9,1946,0,"PRPGDP"
2002,3,2,2002.625,1,1.5,7,8,7.5,1947,0,"PRPGDP"
2002,3,3,2002.625,1,1.5,6,7,6.5,1948,0.000344827586206897,"PRPGDP"
2002,3,4,2002.625,1,1.5,5,6,5.5,1949,0.00103448275862069,"PRPGDP"
2002,3,5,2002.625,1,1.5,4,5,4.5,1950,0.00517241379310345,"PRPGDP"
2002,3,6,2002.625,1,1.5,3,4,3.5,1951,0.0310344827586207,"PRPGDP"
2002,3,7,2002.625,1,1.5,2,3,2.5,1952,0.140344827586207,"PRPGDP"
2002,3,8,2002.625,1,1.5,1,2,1.5,1953,0.643103448275862,"PRPGDP"
2002,3,9,2002.625,1,1.5,0,1,0.5,1954,0.167241379310345,"PRPGDP"
2002,3,10,2002.625,1,1.5,-1000,0,-1,1955,0.0117241379310345,"PRPGDP"
2002,4,1,2002.875,1,1.5,8,1000,9,1956,0,"PRPGDP"
2002,4,2,2002.875,1,1.5,7,8,7.5,1957,0,"PRPGDP"
2002,4,3,2002.875,1,1.5,6,7,6.5,1958,0.000333333333333333,"PRPGDP"
2002,4,4,2002.875,1,1.5,5,6,5.5,1959,0.000333333333333333,"PRPGDP"
2002,4,5,2002.875,1,1.5,4,5,4.5,1960,0.000333333333333333,"PRPGDP"
2002,4,6,2002.875,1,1.5,3,4,3.5,1961,0.007,"PRPGDP"
2002,4,7,2002.875,1,1.5,2,3,2.5,1962,0.0986666666666667,"PRPGDP"
2002,4,8,2002.875,1,1.5,1,2,1.5,1963,0.763666666666667,"PRPGDP"
2002,4,9,2002.875,1,1.5,0,1,0.5,1964,0.127,"PRPGDP"
2002,4,10,2002.875,1,1.5,-1000,0,-1,1965,0.00266666666666667,"PRPGDP"
2003,1,1,2002.125,1,2,8,1000,9,1966,7e-04,"PRPGDP"
2003,1,2,2002.125,1,2,7,8,7.5,1967,0.00203333333333333,"PRPGDP"
2003,1,3,2002.125,1,2,6,7,6.5,1968,0.00396666666666667,"PRPGDP"
2003,1,4,2002.125,1,2,5,6,5.5,1969,0.00756666666666667,"PRPGDP"
2003,1,5,2002.125,1,2,4,5,4.5,1970,0.028,"PRPGDP"
2003,1,6,2002.125,1,2,3,4,3.5,1971,0.138533333333333,"PRPGDP"
2003,1,7,2002.125,1,2,2,3,2.5,1972,0.391533333333333,"PRPGDP"
2003,1,8,2002.125,1,2,1,2,1.5,1973,0.3254,"PRPGDP"
2003,1,9,2002.125,1,2,0,1,0.5,1974,0.0784333333333333,"PRPGDP"
2003,1,10,2002.125,1,2,-1000,0,-1,1975,0.0238333333333333,"PRPGDP"
2003,2,1,2002.375,1,2,8,1000,9,1976,0.00065625,"PRPGDP"
2003,2,2,2002.375,1,2,7,8,7.5,1977,0.001625,"PRPGDP"
2003,2,3,2002.375,1,2,6,7,6.5,1978,0.00228125,"PRPGDP"
2003,2,4,2002.375,1,2,5,6,5.5,1979,0.005125,"PRPGDP"
2003,2,5,2002.375,1,2,4,5,4.5,1980,0.0315625,"PRPGDP"
2003,2,6,2002.375,1,2,3,4,3.5,1981,0.12328125,"PRPGDP"
2003,2,7,2002.375,1,2,2,3,2.5,1982,0.4021875,"PRPGDP"
2003,2,8,2002.375,1,2,1,2,1.5,1983,0.33234375,"PRPGDP"
2003,2,9,2002.375,1,2,0,1,0.5,1984,0.0928125,"PRPGDP"
2003,2,10,2002.375,1,2,-1000,0,-1,1985,0.008125,"PRPGDP"
2003,3,1,2002.625,1,2,8,1000,9,1986,0.000344827586206897,"PRPGDP"
2003,3,2,2002.625,1,2,7,8,7.5,1987,0.00103448275862069,"PRPGDP"
2003,3,3,2002.625,1,2,6,7,6.5,1988,0.00241379310344828,"PRPGDP"
2003,3,4,2002.625,1,2,5,6,5.5,1989,0.00448275862068965,"PRPGDP"
2003,3,5,2002.625,1,2,4,5,4.5,1990,0.0172413793103448,"PRPGDP"
2003,3,6,2002.625,1,2,3,4,3.5,1991,0.0779310344827586,"PRPGDP"
2003,3,7,2002.625,1,2,2,3,2.5,1992,0.330344827586207,"PRPGDP"
2003,3,8,2002.625,1,2,1,2,1.5,1993,0.39551724137931,"PRPGDP"
2003,3,9,2002.625,1,2,0,1,0.5,1994,0.14448275862069,"PRPGDP"
2003,3,10,2002.625,1,2,-1000,0,-1,1995,0.0262068965517241,"PRPGDP"
2003,4,1,2002.875,1,2,8,1000,9,1996,0,"PRPGDP"
2003,4,2,2002.875,1,2,7,8,7.5,1997,0,"PRPGDP"
2003,4,3,2002.875,1,2,6,7,6.5,1998,0.000333333333333333,"PRPGDP"
2003,4,4,2002.875,1,2,5,6,5.5,1999,0.00266666666666667,"PRPGDP"
2003,4,5,2002.875,1,2,4,5,4.5,2000,0.00933333333333333,"PRPGDP"
2003,4,6,2002.875,1,2,3,4,3.5,2001,0.053,"PRPGDP"
2003,4,7,2002.875,1,2,2,3,2.5,2002,0.265666666666667,"PRPGDP"
2003,4,8,2002.875,1,2,1,2,1.5,2003,0.486333333333333,"PRPGDP"
2003,4,9,2002.875,1,2,0,1,0.5,2004,0.162333333333333,"PRPGDP"
2003,4,10,2002.875,1,2,-1000,0,-1,2005,0.0203333333333333,"PRPGDP"
2003,1,1,2003.125,1,2,8,1000,9,2006,0,"PRPGDP"
2003,1,2,2003.125,1,2,7,8,7.5,2007,0,"PRPGDP"
2003,1,3,2003.125,1,2,6,7,6.5,2008,0.00125,"PRPGDP"
2003,1,4,2003.125,1,2,5,6,5.5,2009,0.0059375,"PRPGDP"
2003,1,5,2003.125,1,2,4,5,4.5,2010,0.0184375,"PRPGDP"
2003,1,6,2003.125,1,2,3,4,3.5,2011,0.0740625,"PRPGDP"
2003,1,7,2003.125,1,2,2,3,2.5,2012,0.303125,"PRPGDP"
2003,1,8,2003.125,1,2,1,2,1.5,2013,0.48375,"PRPGDP"
2003,1,9,2003.125,1,2,0,1,0.5,2014,0.096875,"PRPGDP"
2003,1,10,2003.125,1,2,-1000,0,-1,2015,0.0165625,"PRPGDP"
2003,2,1,2003.375,1,2,8,1000,9,2016,0.00161290322580645,"PRPGDP"
2003,2,2,2003.375,1,2,7,8,7.5,2017,0.0032258064516129,"PRPGDP"
2003,2,3,2003.375,1,2,6,7,6.5,2018,0.00516129032258065,"PRPGDP"
2003,2,4,2003.375,1,2,5,6,5.5,2019,0.00774193548387097,"PRPGDP"
2003,2,5,2003.375,1,2,4,5,4.5,2020,0.0103225806451613,"PRPGDP"
2003,2,6,2003.375,1,2,3,4,3.5,2021,0.062258064516129,"PRPGDP"
2003,2,7,2003.375,1,2,2,3,2.5,2022,0.264516129032258,"PRPGDP"
2003,2,8,2003.375,1,2,1,2,1.5,2023,0.528387096774193,"PRPGDP"
2003,2,9,2003.375,1,2,0,1,0.5,2024,0.104516129032258,"PRPGDP"
2003,2,10,2003.375,1,2,-1000,0,-1,2025,0.012258064516129,"PRPGDP"
2003,3,1,2003.625,1,2,8,1000,9,2026,0,"PRPGDP"
2003,3,2,2003.625,1,2,7,8,7.5,2027,0,"PRPGDP"
2003,3,3,2003.625,1,2,6,7,6.5,2028,0,"PRPGDP"
2003,3,4,2003.625,1,2,5,6,5.5,2029,4e-04,"PRPGDP"
2003,3,5,2003.625,1,2,4,5,4.5,2030,0.0176,"PRPGDP"
2003,3,6,2003.625,1,2,3,4,3.5,2031,0.05,"PRPGDP"
2003,3,7,2003.625,1,2,2,3,2.5,2032,0.1648,"PRPGDP"
2003,3,8,2003.625,1,2,1,2,1.5,2033,0.6512,"PRPGDP"
2003,3,9,2003.625,1,2,0,1,0.5,2034,0.1104,"PRPGDP"
2003,3,10,2003.625,1,2,-1000,0,-1,2035,0.0056,"PRPGDP"
2003,4,1,2003.875,1,2,8,1000,9,2036,0,"PRPGDP"
2003,4,2,2003.875,1,2,7,8,7.5,2037,0,"PRPGDP"
2003,4,3,2003.875,1,2,6,7,6.5,2038,0,"PRPGDP"
2003,4,4,2003.875,1,2,5,6,5.5,2039,0,"PRPGDP"
2003,4,5,2003.875,1,2,4,5,4.5,2040,0.00166666666666667,"PRPGDP"
2003,4,6,2003.875,1,2,3,4,3.5,2041,0.019,"PRPGDP"
2003,4,7,2003.875,1,2,2,3,2.5,2042,0.157,"PRPGDP"
2003,4,8,2003.875,1,2,1,2,1.5,2043,0.774333333333333,"PRPGDP"
2003,4,9,2003.875,1,2,0,1,0.5,2044,0.0476666666666667,"PRPGDP"
2003,4,10,2003.875,1,2,-1000,0,-1,2045,0.000333333333333333,"PRPGDP"
2004,1,1,2003.125,1,2.7,8,1000,9,2046,0.000625,"PRPGDP"
2004,1,2,2003.125,1,2.7,7,8,7.5,2047,0.001875,"PRPGDP"
2004,1,3,2003.125,1,2.7,6,7,6.5,2048,0.004375,"PRPGDP"
2004,1,4,2003.125,1,2.7,5,6,5.5,2049,0.0096875,"PRPGDP"
2004,1,5,2003.125,1,2.7,4,5,4.5,2050,0.0278125,"PRPGDP"
2004,1,6,2003.125,1,2.7,3,4,3.5,2051,0.09,"PRPGDP"
2004,1,7,2003.125,1,2.7,2,3,2.5,2052,0.359375,"PRPGDP"
2004,1,8,2003.125,1,2.7,1,2,1.5,2053,0.39875,"PRPGDP"
2004,1,9,2003.125,1,2.7,0,1,0.5,2054,0.094375,"PRPGDP"
2004,1,10,2003.125,1,2.7,-1000,0,-1,2055,0.013125,"PRPGDP"
2004,2,1,2003.375,1,2.7,8,1000,9,2056,0.00354838709677419,"PRPGDP"
2004,2,2,2003.375,1,2.7,7,8,7.5,2057,0.00451612903225806,"PRPGDP"
2004,2,3,2003.375,1,2.7,6,7,6.5,2058,0.00709677419354839,"PRPGDP"
2004,2,4,2003.375,1,2.7,5,6,5.5,2059,0.0109677419354839,"PRPGDP"
2004,2,5,2003.375,1,2.7,4,5,4.5,2060,0.0180645161290323,"PRPGDP"
2004,2,6,2003.375,1,2.7,3,4,3.5,2061,0.0735483870967742,"PRPGDP"
2004,2,7,2003.375,1,2.7,2,3,2.5,2062,0.333225806451613,"PRPGDP"
2004,2,8,2003.375,1,2.7,1,2,1.5,2063,0.418064516129032,"PRPGDP"
2004,2,9,2003.375,1,2.7,0,1,0.5,2064,0.116451612903226,"PRPGDP"
2004,2,10,2003.375,1,2.7,-1000,0,-1,2065,0.0145161290322581,"PRPGDP"
2004,3,1,2003.625,1,2.7,8,1000,9,2066,4e-04,"PRPGDP"
2004,3,2,2003.625,1,2.7,7,8,7.5,2067,8e-04,"PRPGDP"
2004,3,3,2003.625,1,2.7,6,7,6.5,2068,0.0012,"PRPGDP"
2004,3,4,2003.625,1,2.7,5,6,5.5,2069,0.006,"PRPGDP"
2004,3,5,2003.625,1,2.7,4,5,4.5,2070,0.016,"PRPGDP"
2004,3,6,2003.625,1,2.7,3,4,3.5,2071,0.0768,"PRPGDP"
2004,3,7,2003.625,1,2.7,2,3,2.5,2072,0.342,"PRPGDP"
2004,3,8,2003.625,1,2.7,1,2,1.5,2073,0.4384,"PRPGDP"
2004,3,9,2003.625,1,2.7,0,1,0.5,2074,0.1088,"PRPGDP"
2004,3,10,2003.625,1,2.7,-1000,0,-1,2075,0.0096,"PRPGDP"
2004,4,1,2003.875,1,2.7,8,1000,9,2076,0,"PRPGDP"
2004,4,2,2003.875,1,2.7,7,8,7.5,2077,0,"PRPGDP"
2004,4,3,2003.875,1,2.7,6,7,6.5,2078,0.000333333333333333,"PRPGDP"
2004,4,4,2003.875,1,2.7,5,6,5.5,2079,0.004,"PRPGDP"
2004,4,5,2003.875,1,2.7,4,5,4.5,2080,0.007,"PRPGDP"
2004,4,6,2003.875,1,2.7,3,4,3.5,2081,0.0623333333333333,"PRPGDP"
2004,4,7,2003.875,1,2.7,2,3,2.5,2082,0.298666666666667,"PRPGDP"
2004,4,8,2003.875,1,2.7,1,2,1.5,2083,0.494666666666667,"PRPGDP"
2004,4,9,2003.875,1,2.7,0,1,0.5,2084,0.121666666666667,"PRPGDP"
2004,4,10,2003.875,1,2.7,-1000,0,-1,2085,0.0113333333333333,"PRPGDP"
2004,1,1,2004.125,1,2.7,8,1000,9,2086,0.000384615384615385,"PRPGDP"
2004,1,2,2004.125,1,2.7,7,8,7.5,2087,0.000384615384615385,"PRPGDP"
2004,1,3,2004.125,1,2.7,6,7,6.5,2088,0.000384615384615385,"PRPGDP"
2004,1,4,2004.125,1,2.7,5,6,5.5,2089,0.00211538461538462,"PRPGDP"
2004,1,5,2004.125,1,2.7,4,5,4.5,2090,0.0117307692307692,"PRPGDP"
2004,1,6,2004.125,1,2.7,3,4,3.5,2091,0.0542307692307692,"PRPGDP"
2004,1,7,2004.125,1,2.7,2,3,2.5,2092,0.243461538461538,"PRPGDP"
2004,1,8,2004.125,1,2.7,1,2,1.5,2093,0.486538461538462,"PRPGDP"
2004,1,9,2004.125,1,2.7,0,1,0.5,2094,0.181923076923077,"PRPGDP"
2004,1,10,2004.125,1,2.7,-1000,0,-1,2095,0.0188461538461538,"PRPGDP"
2004,2,1,2004.375,1,2.7,8,1000,9,2096,0,"PRPGDP"
2004,2,2,2004.375,1,2.7,7,8,7.5,2097,0,"PRPGDP"
2004,2,3,2004.375,1,2.7,6,7,6.5,2098,0,"PRPGDP"
2004,2,4,2004.375,1,2.7,5,6,5.5,2099,0.00827586206896552,"PRPGDP"
2004,2,5,2004.375,1,2.7,4,5,4.5,2100,0.0462068965517241,"PRPGDP"
2004,2,6,2004.375,1,2.7,3,4,3.5,2101,0.0879310344827586,"PRPGDP"
2004,2,7,2004.375,1,2.7,2,3,2.5,2102,0.341034482758621,"PRPGDP"
2004,2,8,2004.375,1,2.7,1,2,1.5,2103,0.436206896551724,"PRPGDP"
2004,2,9,2004.375,1,2.7,0,1,0.5,2104,0.0768965517241379,"PRPGDP"
2004,2,10,2004.375,1,2.7,-1000,0,-1,2105,0.00344827586206897,"PRPGDP"
2004,3,1,2004.625,1,2.7,8,1000,9,2106,0,"PRPGDP"
2004,3,2,2004.625,1,2.7,7,8,7.5,2107,0,"PRPGDP"
2004,3,3,2004.625,1,2.7,6,7,6.5,2108,0,"PRPGDP"
2004,3,4,2004.625,1,2.7,5,6,5.5,2109,0,"PRPGDP"
2004,3,5,2004.625,1,2.7,4,5,4.5,2110,0.0285185185185185,"PRPGDP"
2004,3,6,2004.625,1,2.7,3,4,3.5,2111,0.142222222222222,"PRPGDP"
2004,3,7,2004.625,1,2.7,2,3,2.5,2112,0.603703703703704,"PRPGDP"
2004,3,8,2004.625,1,2.7,1,2,1.5,2113,0.213703703703704,"PRPGDP"
2004,3,9,2004.625,1,2.7,0,1,0.5,2114,0.0118518518518519,"PRPGDP"
2004,3,10,2004.625,1,2.7,-1000,0,-1,2115,0,"PRPGDP"
2004,4,1,2004.875,1,2.7,8,1000,9,2116,0,"PRPGDP"
2004,4,2,2004.875,1,2.7,7,8,7.5,2117,0,"PRPGDP"
2004,4,3,2004.875,1,2.7,6,7,6.5,2118,0,"PRPGDP"
2004,4,4,2004.875,1,2.7,5,6,5.5,2119,0,"PRPGDP"
2004,4,5,2004.875,1,2.7,4,5,4.5,2120,0.00321428571428572,"PRPGDP"
