"event","quarter","id","industry","bin","p","time","resolution","realization"
2016,1,510,"2.0000",10,0,2016.125,1,1.8
2016,2,510,"2.0000",1,0,2016.375,1,1.8
2016,2,510,"2.0000",2,0,2016.375,1,1.8
2016,2,510,"2.0000",3,0,2016.375,1,1.8
2016,2,510,"2.0000",4,0,2016.375,1,1.8
2016,2,510,"2.0000",5,0.5,2016.375,1,1.8
2016,2,510,"2.0000",6,0.5,2016.375,1,1.8
2016,2,510,"2.0000",7,0,2016.375,1,1.8
2016,2,510,"2.0000",8,0,2016.375,1,1.8
2016,2,510,"2.0000",9,0,2016.375,1,1.8
2016,2,510,"2.0000",10,0,2016.375,1,1.8
2016,3,510,"2.0000",1,0,2016.625,1,1.8
2016,3,510,"2.0000",2,0,2016.625,1,1.8
2016,3,510,"2.0000",3,0,2016.625,1,1.8
2016,3,510,"2.0000",4,0,2016.625,1,1.8
2016,3,510,"2.0000",5,0,2016.625,1,1.8
2016,3,510,"2.0000",6,1,2016.625,1,1.8
2016,3,510,"2.0000",7,0,2016.625,1,1.8
2016,3,510,"2.0000",8,0,2016.625,1,1.8
2016,3,510,"2.0000",9,0,2016.625,1,1.8
2016,3,510,"2.0000",10,0,2016.625,1,1.8
2016,4,510,"2.0000",1,0,2016.875,1,1.8
2016,4,510,"2.0000",2,0,2016.875,1,1.8
2016,4,510,"2.0000",3,0,2016.875,1,1.8
2016,4,510,"2.0000",4,0,2016.875,1,1.8
2016,4,510,"2.0000",5,0.1,2016.875,1,1.8
2016,4,510,"2.0000",6,0.9,2016.875,1,1.8
2016,4,510,"2.0000",7,0,2016.875,1,1.8
2016,4,510,"2.0000",8,0,2016.875,1,1.8
2016,4,510,"2.0000",9,0,2016.875,1,1.8
2016,4,510,"2.0000",10,0,2016.875,1,1.8
2016,5,510,"2.0000",1,0,2016.999,2,1.8
2016,5,510,"2.0000",2,0,2016.999,2,1.8
2016,5,510,"2.0000",3,0,2016.999,2,1.8
2016,5,510,"2.0000",4,0,2016.999,2,1.8
2016,5,510,"2.0000",5,0,2016.999,2,1.8
2016,5,510,"2.0000",6,1,2016.999,2,1.8
2016,5,510,"2.0000",7,0,2016.999,2,1.8
2016,5,510,"2.0000",8,0,2016.999,2,1.8
2016,5,510,"2.0000",9,0,2016.999,2,1.8
2016,5,510,"2.0000",10,0,2016.999,2,1.8
2017,1,510,"2.0000",1,0,2016.125,1,1.7
2017,1,510,"2.0000",2,0,2016.125,1,1.7
2017,1,510,"2.0000",3,0,2016.125,1,1.7
2017,1,510,"2.0000",4,0,2016.125,1,1.7
2017,1,510,"2.0000",5,0.5,2016.125,1,1.7
2017,1,510,"2.0000",6,0.5,2016.125,1,1.7
2017,1,510,"2.0000",7,0,2016.125,1,1.7
2017,1,510,"2.0000",8,0,2016.125,1,1.7
2017,1,510,"2.0000",9,0,2016.125,1,1.7
2017,1,510,"2.0000",10,0,2016.125,1,1.7
2017,2,510,"2.0000",1,0,2016.375,1,1.7
2017,2,510,"2.0000",2,0,2016.375,1,1.7
2017,2,510,"2.0000",3,0,2016.375,1,1.7
2017,2,510,"2.0000",4,0,2016.375,1,1.7
2017,2,510,"2.0000",5,0.5,2016.375,1,1.7
2017,2,510,"2.0000",6,0.5,2016.375,1,1.7
2017,2,510,"2.0000",7,0,2016.375,1,1.7
2017,2,510,"2.0000",8,0,2016.375,1,1.7
2017,2,510,"2.0000",9,0,2016.375,1,1.7
2017,2,510,"2.0000",10,0,2016.375,1,1.7
2017,3,510,"2.0000",1,0,2016.625,1,1.7
2017,3,510,"2.0000",2,0,2016.625,1,1.7
2017,3,510,"2.0000",3,0,2016.625,1,1.7
2017,3,510,"2.0000",4,0,2016.625,1,1.7
2017,3,510,"2.0000",5,0.5,2016.625,1,1.7
2017,3,510,"2.0000",6,0.5,2016.625,1,1.7
2017,3,510,"2.0000",7,0,2016.625,1,1.7
2017,3,510,"2.0000",8,0,2016.625,1,1.7
2017,3,510,"2.0000",9,0,2016.625,1,1.7
2017,3,510,"2.0000",10,0,2016.625,1,1.7
2017,4,510,"2.0000",1,0,2016.875,1,1.7
2017,4,510,"2.0000",2,0,2016.875,1,1.7
2017,4,510,"2.0000",3,0,2016.875,1,1.7
2017,4,510,"2.0000",4,0.5,2016.875,1,1.7
2017,4,510,"2.0000",5,0.5,2016.875,1,1.7
2017,4,510,"2.0000",6,0,2016.875,1,1.7
2017,4,510,"2.0000",7,0,2016.875,1,1.7
2017,4,510,"2.0000",8,0,2016.875,1,1.7
2017,4,510,"2.0000",9,0,2016.875,1,1.7
2017,4,510,"2.0000",10,0,2016.875,1,1.7
2017,1,510,"2.0000",1,0,2017.125,1,1.7
2017,1,510,"2.0000",2,0,2017.125,1,1.7
2017,1,510,"2.0000",3,0,2017.125,1,1.7
2017,1,510,"2.0000",4,0.5,2017.125,1,1.7
2017,1,510,"2.0000",5,0.5,2017.125,1,1.7
2017,1,510,"2.0000",6,0,2017.125,1,1.7
2017,1,510,"2.0000",7,0,2017.125,1,1.7
2017,1,510,"2.0000",8,0,2017.125,1,1.7
2017,1,510,"2.0000",9,0,2017.125,1,1.7
2017,1,510,"2.0000",10,0,2017.125,1,1.7
2017,2,510,"2.0000",1,0,2017.375,1,1.7
2017,2,510,"2.0000",2,0,2017.375,1,1.7
2017,2,510,"2.0000",3,0.2,2017.375,1,1.7
2017,2,510,"2.0000",4,0.3,2017.375,1,1.7
2017,2,510,"2.0000",5,0.4,2017.375,1,1.7
2017,2,510,"2.0000",6,0.1,2017.375,1,1.7
2017,2,510,"2.0000",7,0,2017.375,1,1.7
2017,2,510,"2.0000",8,0,2017.375,1,1.7
2017,2,510,"2.0000",9,0,2017.375,1,1.7
2017,2,510,"2.0000",10,0,2017.375,1,1.7
2017,3,510,"2.0000",1,0,2017.625,1,1.7
2017,3,510,"2.0000",2,0,2017.625,1,1.7
2017,3,510,"2.0000",3,0,2017.625,1,1.7
2017,3,510,"2.0000",4,0.1,2017.625,1,1.7
2017,3,510,"2.0000",5,0.45,2017.625,1,1.7
2017,3,510,"2.0000",6,0.45,2017.625,1,1.7
2017,3,510,"2.0000",7,0,2017.625,1,1.7
2017,3,510,"2.0000",8,0,2017.625,1,1.7
2017,3,510,"2.0000",9,0,2017.625,1,1.7
2017,3,510,"2.0000",10,0,2017.625,1,1.7
2017,4,510,"2.0000",1,0,2017.875,1,1.7
2017,4,510,"2.0000",2,0,2017.875,1,1.7
2017,4,510,"2.0000",3,0,2017.875,1,1.7
2017,4,510,"2.0000",4,0,2017.875,1,1.7
2017,4,510,"2.0000",5,0.5,2017.875,1,1.7
2017,4,510,"2.0000",6,0.5,2017.875,1,1.7
2017,4,510,"2.0000",7,0,2017.875,1,1.7
2017,4,510,"2.0000",8,0,2017.875,1,1.7
2017,4,510,"2.0000",9,0,2017.875,1,1.7
2017,4,510,"2.0000",10,0,2017.875,1,1.7
2017,5,510,"2.0000",1,0,2017.999,2,1.7
2017,5,510,"2.0000",2,0,2017.999,2,1.7
2017,5,510,"2.0000",3,0,2017.999,2,1.7
2017,5,510,"2.0000",4,0,2017.999,2,1.7
2017,5,510,"2.0000",5,0,2017.999,2,1.7
2017,5,510,"2.0000",6,1,2017.999,2,1.7
2017,5,510,"2.0000",7,0,2017.999,2,1.7
2017,5,510,"2.0000",8,0,2017.999,2,1.7
2017,5,510,"2.0000",9,0,2017.999,2,1.7
2017,5,510,"2.0000",10,0,2017.999,2,1.7
2018,1,510,"2.0000",1,0,2017.125,1,2
2018,1,510,"2.0000",2,0,2017.125,1,2
2018,1,510,"2.0000",3,0.1,2017.125,1,2
2018,1,510,"2.0000",4,0.4,2017.125,1,2
2018,1,510,"2.0000",5,0.5,2017.125,1,2
2018,1,510,"2.0000",6,0,2017.125,1,2
2018,1,510,"2.0000",7,0,2017.125,1,2
2018,1,510,"2.0000",8,0,2017.125,1,2
2018,1,510,"2.0000",9,0,2017.125,1,2
2018,1,510,"2.0000",10,0,2017.125,1,2
2018,2,510,"2.0000",1,0,2017.375,1,2
2018,2,510,"2.0000",2,0,2017.375,1,2
2018,2,510,"2.0000",3,0.1,2017.375,1,2
2018,2,510,"2.0000",4,0.25,2017.375,1,2
2018,2,510,"2.0000",5,0.25,2017.375,1,2
2018,2,510,"2.0000",6,0.25,2017.375,1,2
2018,2,510,"2.0000",7,0.15,2017.375,1,2
2018,2,510,"2.0000",8,0,2017.375,1,2
2018,2,510,"2.0000",9,0,2017.375,1,2
2018,2,510,"2.0000",10,0,2017.375,1,2
2018,3,510,"2.0000",1,0,2017.625,1,2
2018,3,510,"2.0000",2,0,2017.625,1,2
2018,3,510,"2.0000",3,0,2017.625,1,2
2018,3,510,"2.0000",4,0.25,2017.625,1,2
2018,3,510,"2.0000",5,0.25,2017.625,1,2
2018,3,510,"2.0000",6,0.25,2017.625,1,2
2018,3,510,"2.0000",7,0.25,2017.625,1,2
2018,3,510,"2.0000",8,0,2017.625,1,2
2018,3,510,"2.0000",9,0,2017.625,1,2
2018,3,510,"2.0000",10,0,2017.625,1,2
2018,4,510,"2.0000",1,0,2017.875,1,2
2018,4,510,"2.0000",2,0,2017.875,1,2
2018,4,510,"2.0000",3,0,2017.875,1,2
2018,4,510,"2.0000",4,0,2017.875,1,2
2018,4,510,"2.0000",5,0.5,2017.875,1,2
2018,4,510,"2.0000",6,0.5,2017.875,1,2
2018,4,510,"2.0000",7,0,2017.875,1,2
2018,4,510,"2.0000",8,0,2017.875,1,2
2018,4,510,"2.0000",9,0,2017.875,1,2
2018,4,510,"2.0000",10,0,2017.875,1,2
2018,1,510,"2.0000",1,0,2018.125,1,2
2018,1,510,"2.0000",2,0,2018.125,1,2
2018,1,510,"2.0000",3,0,2018.125,1,2
2018,1,510,"2.0000",4,0,2018.125,1,2
2018,1,510,"2.0000",5,0.5,2018.125,1,2
2018,1,510,"2.0000",6,0.5,2018.125,1,2
2018,1,510,"2.0000",7,0,2018.125,1,2
2018,1,510,"2.0000",8,0,2018.125,1,2
2018,1,510,"2.0000",9,0,2018.125,1,2
2018,1,510,"2.0000",10,0,2018.125,1,2
2018,2,510,"2.0000",1,0,2018.375,1,2
2018,2,510,"2.0000",2,0,2018.375,1,2
2018,2,510,"2.0000",3,0,2018.375,1,2
2018,2,510,"2.0000",4,0,2018.375,1,2
2018,2,510,"2.0000",5,0.25,2018.375,1,2
2018,2,510,"2.0000",6,0.5,2018.375,1,2
2018,2,510,"2.0000",7,0.25,2018.375,1,2
2018,2,510,"2.0000",8,0,2018.375,1,2
2018,2,510,"2.0000",9,0,2018.375,1,2
2018,2,510,"2.0000",10,0,2018.375,1,2
2018,3,510,"2.0000",1,0,2018.625,1,2
2018,3,510,"2.0000",2,0,2018.625,1,2
2018,3,510,"2.0000",3,0,2018.625,1,2
2018,3,510,"2.0000",4,0,2018.625,1,2
2018,3,510,"2.0000",5,0.75,2018.625,1,2
2018,3,510,"2.0000",6,0.25,2018.625,1,2
2018,3,510,"2.0000",7,0,2018.625,1,2
2018,3,510,"2.0000",8,0,2018.625,1,2
2018,3,510,"2.0000",9,0,2018.625,1,2
2018,3,510,"2.0000",10,0,2018.625,1,2
2018,4,510,"2.0000",1,0,2018.875,1,2
2018,4,510,"2.0000",2,0,2018.875,1,2
2018,4,510,"2.0000",3,0,2018.875,1,2
2018,4,510,"2.0000",4,0.5,2018.875,1,2
2018,4,510,"2.0000",5,0.5,2018.875,1,2
2018,4,510,"2.0000",6,0,2018.875,1,2
2018,4,510,"2.0000",7,0,2018.875,1,2
2018,4,510,"2.0000",8,0,2018.875,1,2
2018,4,510,"2.0000",9,0,2018.875,1,2
2018,4,510,"2.0000",10,0,2018.875,1,2
2018,5,510,"2.0000",1,0,2018.999,2,2
2018,5,510,"2.0000",2,0,2018.999,2,2
2018,5,510,"2.0000",3,0,2018.999,2,2
2018,5,510,"2.0000",4,0,2018.999,2,2
2018,5,510,"2.0000",5,1,2018.999,2,2
2018,5,510,"2.0000",6,0,2018.999,2,2
2018,5,510,"2.0000",7,0,2018.999,2,2
2018,5,510,"2.0000",8,0,2018.999,2,2
2018,5,510,"2.0000",9,0,2018.999,2,2
2018,5,510,"2.0000",10,0,2018.999,2,2
2019,1,510,"2.0000",1,0,2018.125,1,1.6
2019,1,510,"2.0000",2,0,2018.125,1,1.6
2019,1,510,"2.0000",3,0,2018.125,1,1.6
2019,1,510,"2.0000",4,0,2018.125,1,1.6
2019,1,510,"2.0000",5,0.5,2018.125,1,1.6
2019,1,510,"2.0000",6,0.5,2018.125,1,1.6
2019,1,510,"2.0000",7,0,2018.125,1,1.6
2019,1,510,"2.0000",8,0,2018.125,1,1.6
2019,1,510,"2.0000",9,0,2018.125,1,1.6
2019,1,510,"2.0000",10,0,2018.125,1,1.6
2019,2,510,"2.0000",1,0,2018.375,1,1.6
2019,2,510,"2.0000",2,0,2018.375,1,1.6
2019,2,510,"2.0000",3,0,2018.375,1,1.6
2019,2,510,"2.0000",4,0,2018.375,1,1.6
2019,2,510,"2.0000",5,0.25,2018.375,1,1.6
2019,2,510,"2.0000",6,0.5,2018.375,1,1.6
2019,2,510,"2.0000",7,0.25,2018.375,1,1.6
2019,2,510,"2.0000",8,0,2018.375,1,1.6
2019,2,510,"2.0000",9,0,2018.375,1,1.6
2019,2,510,"2.0000",10,0,2018.375,1,1.6
2019,3,510,"2.0000",1,0,2018.625,1,1.6
2019,3,510,"2.0000",2,0,2018.625,1,1.6
2019,3,510,"2.0000",3,0,2018.625,1,1.6
2019,3,510,"2.0000",4,0,2018.625,1,1.6
2019,3,510,"2.0000",5,0.5,2018.625,1,1.6
2019,3,510,"2.0000",6,0.5,2018.625,1,1.6
2019,3,510,"2.0000",7,0,2018.625,1,1.6
2019,3,510,"2.0000",8,0,2018.625,1,1.6
2019,3,510,"2.0000",9,0,2018.625,1,1.6
2019,3,510,"2.0000",10,0,2018.625,1,1.6
2019,4,510,"2.0000",1,0,2018.875,1,1.6
2019,4,510,"2.0000",2,0,2018.875,1,1.6
2019,4,510,"2.0000",3,0,2018.875,1,1.6
2019,4,510,"2.0000",4,0.5,2018.875,1,1.6
2019,4,510,"2.0000",5,0.4,2018.875,1,1.6
2019,4,510,"2.0000",6,0.1,2018.875,1,1.6
2019,4,510,"2.0000",7,0,2018.875,1,1.6
2019,4,510,"2.0000",8,0,2018.875,1,1.6
2019,4,510,"2.0000",9,0,2018.875,1,1.6
2019,4,510,"2.0000",10,0,2018.875,1,1.6
2019,1,510,"2.0000",1,0,2019.125,1,1.6
2019,1,510,"2.0000",2,0,2019.125,1,1.6
2019,1,510,"2.0000",3,0,2019.125,1,1.6
2019,1,510,"2.0000",4,0,2019.125,1,1.6
2019,1,510,"2.0000",5,0.5,2019.125,1,1.6
2019,1,510,"2.0000",6,0.5,2019.125,1,1.6
2019,1,510,"2.0000",7,0,2019.125,1,1.6
2019,1,510,"2.0000",8,0,2019.125,1,1.6
2019,1,510,"2.0000",9,0,2019.125,1,1.6
2019,1,510,"2.0000",10,0,2019.125,1,1.6
2019,2,510,"2.0000",1,0,2019.375,1,1.6
2019,2,510,"2.0000",2,0,2019.375,1,1.6
2019,2,510,"2.0000",3,0,2019.375,1,1.6
2019,2,510,"2.0000",4,0,2019.375,1,1.6
2019,2,510,"2.0000",5,0.25,2019.375,1,1.6
2019,2,510,"2.0000",6,0.5,2019.375,1,1.6
2019,2,510,"2.0000",7,0.25,2019.375,1,1.6
2019,2,510,"2.0000",8,0,2019.375,1,1.6
2019,2,510,"2.0000",9,0,2019.375,1,1.6
2019,2,510,"2.0000",10,0,2019.375,1,1.6
2019,3,510,"2.0000",1,0,2019.625,1,1.6
2019,3,510,"2.0000",2,0,2019.625,1,1.6
2019,3,510,"2.0000",3,0,2019.625,1,1.6
2019,3,510,"2.0000",4,0,2019.625,1,1.6
2019,3,510,"2.0000",5,0.5,2019.625,1,1.6
2019,3,510,"2.0000",6,0.5,2019.625,1,1.6
2019,3,510,"2.0000",7,0,2019.625,1,1.6
2019,3,510,"2.0000",8,0,2019.625,1,1.6
2019,3,510,"2.0000",9,0,2019.625,1,1.6
2019,3,510,"2.0000",10,0,2019.625,1,1.6
2019,4,510,"2.0000",1,0,2019.875,1,1.6
2019,4,510,"2.0000",2,0,2019.875,1,1.6
2019,4,510,"2.0000",3,0,2019.875,1,1.6
2019,4,510,"2.0000",4,0,2019.875,1,1.6
2019,4,510,"2.0000",5,0.5,2019.875,1,1.6
2019,4,510,"2.0000",6,0.5,2019.875,1,1.6
2019,4,510,"2.0000",7,0,2019.875,1,1.6
2019,4,510,"2.0000",8,0,2019.875,1,1.6
2019,4,510,"2.0000",9,0,2019.875,1,1.6
2019,4,510,"2.0000",10,0,2019.875,1,1.6
2019,5,510,"2.0000",1,0,2019.999,2,1.6
2019,5,510,"2.0000",2,0,2019.999,2,1.6
2019,5,510,"2.0000",3,0,2019.999,2,1.6
2019,5,510,"2.0000",4,0,2019.999,2,1.6
2019,5,510,"2.0000",5,0,2019.999,2,1.6
2019,5,510,"2.0000",6,1,2019.999,2,1.6
2019,5,510,"2.0000",7,0,2019.999,2,1.6
2019,5,510,"2.0000",8,0,2019.999,2,1.6
2019,5,510,"2.0000",9,0,2019.999,2,1.6
2019,5,510,"2.0000",10,0,2019.999,2,1.6
2020,1,510,"2.0000",1,0,2019.125,1,1.4
2020,1,510,"2.0000",2,0,2019.125,1,1.4
2020,1,510,"2.0000",3,0,2019.125,1,1.4
2020,1,510,"2.0000",4,0,2019.125,1,1.4
2020,1,510,"2.0000",5,0.5,2019.125,1,1.4
2020,1,510,"2.0000",6,0.5,2019.125,1,1.4
2020,1,510,"2.0000",7,0,2019.125,1,1.4
2020,1,510,"2.0000",8,0,2019.125,1,1.4
2020,1,510,"2.0000",9,0,2019.125,1,1.4
2020,1,510,"2.0000",10,0,2019.125,1,1.4
2020,3,510,"2.0000",1,0,2019.625,1,1.4
2020,3,510,"2.0000",2,0,2019.625,1,1.4
2020,3,510,"2.0000",3,0,2019.625,1,1.4
2020,3,510,"2.0000",4,0,2019.625,1,1.4
2020,3,510,"2.0000",5,0.5,2019.625,1,1.4
2020,3,510,"2.0000",6,0.5,2019.625,1,1.4
2020,3,510,"2.0000",7,0,2019.625,1,1.4
2020,3,510,"2.0000",8,0,2019.625,1,1.4
2020,3,510,"2.0000",9,0,2019.625,1,1.4
2020,3,510,"2.0000",10,0,2019.625,1,1.4
2020,4,510,"2.0000",1,0,2019.875,1,1.4
2020,4,510,"2.0000",2,0,2019.875,1,1.4
2020,4,510,"2.0000",3,0,2019.875,1,1.4
2020,4,510,"2.0000",4,0,2019.875,1,1.4
2020,4,510,"2.0000",5,0.5,2019.875,1,1.4
2020,4,510,"2.0000",6,0.5,2019.875,1,1.4
2020,4,510,"2.0000",7,0,2019.875,1,1.4
2020,4,510,"2.0000",8,0,2019.875,1,1.4
2020,4,510,"2.0000",9,0,2019.875,1,1.4
2020,4,510,"2.0000",10,0,2019.875,1,1.4
2020,1,510,"2.0000",1,0,2020.125,1,1.4
2020,1,510,"2.0000",2,0,2020.125,1,1.4
2020,1,510,"2.0000",3,0,2020.125,1,1.4
2020,1,510,"2.0000",4,0,2020.125,1,1.4
2020,1,510,"2.0000",5,0.5,2020.125,1,1.4
2020,1,510,"2.0000",6,0.5,2020.125,1,1.4
2020,1,510,"2.0000",7,0,2020.125,1,1.4
2020,1,510,"2.0000",8,0,2020.125,1,1.4
2020,1,510,"2.0000",9,0,2020.125,1,1.4
2020,1,510,"2.0000",10,0,2020.125,1,1.4
2020,2,510,"2.0000",1,0,2020.375,1,1.4
2020,2,510,"2.0000",2,0,2020.375,1,1.4
2020,2,510,"2.0000",3,0,2020.375,1,1.4
2020,2,510,"2.0000",4,0,2020.375,1,1.4
2020,2,510,"2.0000",5,0.5,2020.375,1,1.4
2020,2,510,"2.0000",6,0.25,2020.375,1,1.4
2020,2,510,"2.0000",7,0.25,2020.375,1,1.4
2020,2,510,"2.0000",8,0,2020.375,1,1.4
2020,2,510,"2.0000",9,0,2020.375,1,1.4
2020,2,510,"2.0000",10,0,2020.375,1,1.4
2020,3,510,"2.0000",1,0,2020.625,1,1.4
2020,3,510,"2.0000",2,0,2020.625,1,1.4
2020,3,510,"2.0000",3,0,2020.625,1,1.4
2020,3,510,"2.0000",4,0,2020.625,1,1.4
2020,3,510,"2.0000",5,0,2020.625,1,1.4
2020,3,510,"2.0000",6,0,2020.625,1,1.4
2020,3,510,"2.0000",7,0.5,2020.625,1,1.4
2020,3,510,"2.0000",8,0.5,2020.625,1,1.4
2020,3,510,"2.0000",9,0,2020.625,1,1.4
2020,3,510,"2.0000",10,0,2020.625,1,1.4
2020,4,510,"2.0000",1,0,2020.875,1,1.4
2020,4,510,"2.0000",2,0,2020.875,1,1.4
2020,4,510,"2.0000",3,0,2020.875,1,1.4
2020,4,510,"2.0000",4,0,2020.875,1,1.4
2020,4,510,"2.0000",5,0.5,2020.875,1,1.4
2020,4,510,"2.0000",6,0.5,2020.875,1,1.4
2020,4,510,"2.0000",7,0,2020.875,1,1.4
2020,4,510,"2.0000",8,0,2020.875,1,1.4
2020,4,510,"2.0000",9,0,2020.875,1,1.4
2020,4,510,"2.0000",10,0,2020.875,1,1.4
2020,5,510,"2.0000",1,0,2020.999,2,1.4
2020,5,510,"2.0000",2,0,2020.999,2,1.4
2020,5,510,"2.0000",3,0,2020.999,2,1.4
2020,5,510,"2.0000",4,0,2020.999,2,1.4
2020,5,510,"2.0000",5,0,2020.999,2,1.4
2020,5,510,"2.0000",6,0,2020.999,2,1.4
2020,5,510,"2.0000",7,1,2020.999,2,1.4
2020,5,510,"2.0000",8,0,2020.999,2,1.4
2020,5,510,"2.0000",9,0,2020.999,2,1.4
2020,5,510,"2.0000",10,0,2020.999,2,1.4
2021,1,510,"2.0000",1,0,2020.125,1,4.6
2021,1,510,"2.0000",2,0,2020.125,1,4.6
2021,1,510,"2.0000",3,0,2020.125,1,4.6
2021,1,510,"2.0000",4,0,2020.125,1,4.6
2021,1,510,"2.0000",5,0.5,2020.125,1,4.6
2021,1,510,"2.0000",6,0.5,2020.125,1,4.6
2021,1,510,"2.0000",7,0,2020.125,1,4.6
2021,1,510,"2.0000",8,0,2020.125,1,4.6
2021,1,510,"2.0000",9,0,2020.125,1,4.6
2021,1,510,"2.0000",10,0,2020.125,1,4.6
2021,2,510,"2.0000",1,0,2020.375,1,4.6
2021,2,510,"2.0000",2,0,2020.375,1,4.6
2021,2,510,"2.0000",3,0,2020.375,1,4.6
2021,2,510,"2.0000",4,0,2020.375,1,4.6
2021,2,510,"2.0000",5,0.5,2020.375,1,4.6
2021,2,510,"2.0000",6,0.25,2020.375,1,4.6
2021,2,510,"2.0000",7,0.25,2020.375,1,4.6
2021,2,510,"2.0000",8,0,2020.375,1,4.6
2021,2,510,"2.0000",9,0,2020.375,1,4.6
2021,2,510,"2.0000",10,0,2020.375,1,4.6
2021,3,510,"2.0000",1,0,2020.625,1,4.6
2021,3,510,"2.0000",2,0,2020.625,1,4.6
2021,3,510,"2.0000",3,0,2020.625,1,4.6
2021,3,510,"2.0000",4,0,2020.625,1,4.6
2021,3,510,"2.0000",5,0.6,2020.625,1,4.6
2021,3,510,"2.0000",6,0.4,2020.625,1,4.6
2021,3,510,"2.0000",7,0,2020.625,1,4.6
2021,3,510,"2.0000",8,0,2020.625,1,4.6
2021,3,510,"2.0000",9,0,2020.625,1,4.6
2021,3,510,"2.0000",10,0,2020.625,1,4.6
2021,4,510,"2.0000",1,0,2020.875,1,4.6
2021,4,510,"2.0000",2,0,2020.875,1,4.6
2021,4,510,"2.0000",3,0,2020.875,1,4.6
2021,4,510,"2.0000",4,0,2020.875,1,4.6
2021,4,510,"2.0000",5,0.5,2020.875,1,4.6
2021,4,510,"2.0000",6,0.5,2020.875,1,4.6
2021,4,510,"2.0000",7,0,2020.875,1,4.6
2021,4,510,"2.0000",8,0,2020.875,1,4.6
2021,4,510,"2.0000",9,0,2020.875,1,4.6
2021,4,510,"2.0000",10,0,2020.875,1,4.6
2021,1,510,"2.0000",1,0,2021.125,1,4.6
2021,1,510,"2.0000",2,0,2021.125,1,4.6
2021,1,510,"2.0000",3,0.1,2021.125,1,4.6
2021,1,510,"2.0000",4,0.4,2021.125,1,4.6
2021,1,510,"2.0000",5,0.4,2021.125,1,4.6
2021,1,510,"2.0000",6,0.1,2021.125,1,4.6
2021,1,510,"2.0000",7,0,2021.125,1,4.6
2021,1,510,"2.0000",8,0,2021.125,1,4.6
2021,1,510,"2.0000",9,0,2021.125,1,4.6
2021,1,510,"2.0000",10,0,2021.125,1,4.6
2021,2,510,"2.0000",1,0.1,2021.375,1,4.6
2021,2,510,"2.0000",2,0.2,2021.375,1,4.6
2021,2,510,"2.0000",3,0.35,2021.375,1,4.6
2021,2,510,"2.0000",4,0.35,2021.375,1,4.6
2021,2,510,"2.0000",5,0,2021.375,1,4.6
2021,2,510,"2.0000",6,0,2021.375,1,4.6
2021,2,510,"2.0000",7,0,2021.375,1,4.6
2021,2,510,"2.0000",8,0,2021.375,1,4.6
2021,2,510,"2.0000",9,0,2021.375,1,4.6
2021,2,510,"2.0000",10,0,2021.375,1,4.6
2021,3,510,"2.0000",1,1,2021.625,1,4.6
2021,3,510,"2.0000",2,0,2021.625,1,4.6
2021,3,510,"2.0000",3,0,2021.625,1,4.6
2021,3,510,"2.0000",4,0,2021.625,1,4.6
2021,3,510,"2.0000",5,0,2021.625,1,4.6
2021,3,510,"2.0000",6,0,2021.625,1,4.6
2021,3,510,"2.0000",7,0,2021.625,1,4.6
2021,3,510,"2.0000",8,0,2021.625,1,4.6
2021,3,510,"2.0000",9,0,2021.625,1,4.6
2021,3,510,"2.0000",10,0,2021.625,1,4.6
2021,4,510,"2.0000",1,1,2021.875,1,4.6
2021,4,510,"2.0000",2,0,2021.875,1,4.6
2021,4,510,"2.0000",3,0,2021.875,1,4.6
2021,4,510,"2.0000",4,0,2021.875,1,4.6
2021,4,510,"2.0000",5,0,2021.875,1,4.6
2021,4,510,"2.0000",6,0,2021.875,1,4.6
2021,4,510,"2.0000",7,0,2021.875,1,4.6
2021,4,510,"2.0000",8,0,2021.875,1,4.6
2021,4,510,"2.0000",9,0,2021.875,1,4.6
2021,4,510,"2.0000",10,0,2021.875,1,4.6
2021,5,510,"2.0000",1,1,2021.999,2,4.6
2021,5,510,"2.0000",2,0,2021.999,2,4.6
2021,5,510,"2.0000",3,0,2021.999,2,4.6
2021,5,510,"2.0000",4,0,2021.999,2,4.6
2021,5,510,"2.0000",5,0,2021.999,2,4.6
2021,5,510,"2.0000",6,0,2021.999,2,4.6
2021,5,510,"2.0000",7,0,2021.999,2,4.6
2021,5,510,"2.0000",8,0,2021.999,2,4.6
2021,5,510,"2.0000",9,0,2021.999,2,4.6
2021,5,510,"2.0000",10,0,2021.999,2,4.6
2022,1,510,"2.0000",1,0,2021.125,1,NA
2022,1,510,"2.0000",2,0,2021.125,1,NA
2022,1,510,"2.0000",3,0.1,2021.125,1,NA
2022,1,510,"2.0000",4,0.4,2021.125,1,NA
2022,1,510,"2.0000",5,0.4,2021.125,1,NA
2022,1,510,"2.0000",6,0.1,2021.125,1,NA
2022,1,510,"2.0000",7,0,2021.125,1,NA
2022,1,510,"2.0000",8,0,2021.125,1,NA
2022,1,510,"2.0000",9,0,2021.125,1,NA
2022,1,510,"2.0000",10,0,2021.125,1,NA
2022,2,510,"2.0000",1,0,2021.375,1,NA
2022,2,510,"2.0000",2,0.1,2021.375,1,NA
2022,2,510,"2.0000",3,0.4,2021.375,1,NA
2022,2,510,"2.0000",4,0.4,2021.375,1,NA
2022,2,510,"2.0000",5,0.1,2021.375,1,NA
2022,2,510,"2.0000",6,0,2021.375,1,NA
2022,2,510,"2.0000",7,0,2021.375,1,NA
