"event","quarter","id","industry","bin","p","time","resolution","realization"
2014,3,518,"2.0000",4,0,2013.625,1,1.7271
2014,3,518,"2.0000",5,0.2,2013.625,1,1.7271
2014,3,518,"2.0000",6,0.4,2013.625,1,1.7271
2014,3,518,"2.0000",7,0.2,2013.625,1,1.7271
2014,3,518,"2.0000",8,0.1,2013.625,1,1.7271
2014,3,518,"2.0000",9,0.1,2013.625,1,1.7271
2014,3,518,"2.0000",10,0,2013.625,1,1.7271
2014,4,518,"2.0000",1,0,2013.875,1,1.7271
2014,4,518,"2.0000",2,0,2013.875,1,1.7271
2014,4,518,"2.0000",3,0,2013.875,1,1.7271
2014,4,518,"2.0000",4,0,2013.875,1,1.7271
2014,4,518,"2.0000",5,0.3,2013.875,1,1.7271
2014,4,518,"2.0000",6,0.4,2013.875,1,1.7271
2014,4,518,"2.0000",7,0.3,2013.875,1,1.7271
2014,4,518,"2.0000",8,0,2013.875,1,1.7271
2014,4,518,"2.0000",9,0,2013.875,1,1.7271
2014,4,518,"2.0000",10,0,2013.875,1,1.7271
2014,2,518,"2.0000",1,0,2014.375,1,1.7271
2014,2,518,"2.0000",2,0,2014.375,1,1.7271
2014,2,518,"2.0000",3,0,2014.375,1,1.7271
2014,2,518,"2.0000",4,0,2014.375,1,1.7271
2014,2,518,"2.0000",5,0.05,2014.375,1,1.7271
2014,2,518,"2.0000",6,0.5,2014.375,1,1.7271
2014,2,518,"2.0000",7,0.4,2014.375,1,1.7271
2014,2,518,"2.0000",8,0.05,2014.375,1,1.7271
2014,2,518,"2.0000",9,0,2014.375,1,1.7271
2014,2,518,"2.0000",10,0,2014.375,1,1.7271
2014,3,518,"2.0000",1,0,2014.625,1,1.7271
2014,3,518,"2.0000",2,0,2014.625,1,1.7271
2014,3,518,"2.0000",3,0,2014.625,1,1.7271
2014,3,518,"2.0000",4,0.2,2014.625,1,1.7271
2014,3,518,"2.0000",5,0.5,2014.625,1,1.7271
2014,3,518,"2.0000",6,0.3,2014.625,1,1.7271
2014,3,518,"2.0000",7,0,2014.625,1,1.7271
2014,3,518,"2.0000",8,0,2014.625,1,1.7271
2014,3,518,"2.0000",9,0,2014.625,1,1.7271
2014,3,518,"2.0000",10,0,2014.625,1,1.7271
2014,4,518,"2.0000",1,0,2014.875,1,1.7271
2014,4,518,"2.0000",2,0,2014.875,1,1.7271
2014,4,518,"2.0000",3,0,2014.875,1,1.7271
2014,4,518,"2.0000",4,0,2014.875,1,1.7271
2014,4,518,"2.0000",5,0.15,2014.875,1,1.7271
2014,4,518,"2.0000",6,0.8,2014.875,1,1.7271
2014,4,518,"2.0000",7,0.05,2014.875,1,1.7271
2014,4,518,"2.0000",8,0,2014.875,1,1.7271
2014,4,518,"2.0000",9,0,2014.875,1,1.7271
2014,4,518,"2.0000",10,0,2014.875,1,1.7271
2014,5,518,"2.0000",1,0,2014.999,2,1.7271
2014,5,518,"2.0000",2,0,2014.999,2,1.7271
2014,5,518,"2.0000",3,0,2014.999,2,1.7271
2014,5,518,"2.0000",4,0,2014.999,2,1.7271
2014,5,518,"2.0000",5,0,2014.999,2,1.7271
2014,5,518,"2.0000",6,1,2014.999,2,1.7271
2014,5,518,"2.0000",7,0,2014.999,2,1.7271
2014,5,518,"2.0000",8,0,2014.999,2,1.7271
2014,5,518,"2.0000",9,0,2014.999,2,1.7271
2014,5,518,"2.0000",10,0,2014.999,2,1.7271
2015,2,518,"2.0000",1,0,2014.375,1,1.9942
2015,2,518,"2.0000",2,0,2014.375,1,1.9942
2015,2,518,"2.0000",3,0,2014.375,1,1.9942
2015,2,518,"2.0000",4,0,2014.375,1,1.9942
2015,2,518,"2.0000",5,0.15,2014.375,1,1.9942
2015,2,518,"2.0000",6,0.5,2014.375,1,1.9942
2015,2,518,"2.0000",7,0.3,2014.375,1,1.9942
2015,2,518,"2.0000",8,0.05,2014.375,1,1.9942
2015,2,518,"2.0000",9,0,2014.375,1,1.9942
2015,2,518,"2.0000",10,0,2014.375,1,1.9942
2015,3,518,"2.0000",1,0,2014.625,1,1.9942
2015,3,518,"2.0000",2,0,2014.625,1,1.9942
2015,3,518,"2.0000",3,0,2014.625,1,1.9942
2015,3,518,"2.0000",4,0.15,2014.625,1,1.9942
2015,3,518,"2.0000",5,0.5,2014.625,1,1.9942
2015,3,518,"2.0000",6,0.35,2014.625,1,1.9942
2015,3,518,"2.0000",7,0,2014.625,1,1.9942
2015,3,518,"2.0000",8,0,2014.625,1,1.9942
2015,3,518,"2.0000",9,0,2014.625,1,1.9942
2015,3,518,"2.0000",10,0,2014.625,1,1.9942
2015,4,518,"2.0000",1,0,2014.875,1,1.9942
2015,4,518,"2.0000",2,0,2014.875,1,1.9942
2015,4,518,"2.0000",3,0,2014.875,1,1.9942
2015,4,518,"2.0000",4,0,2014.875,1,1.9942
2015,4,518,"2.0000",5,0.15,2014.875,1,1.9942
2015,4,518,"2.0000",6,0.7,2014.875,1,1.9942
2015,4,518,"2.0000",7,0.15,2014.875,1,1.9942
2015,4,518,"2.0000",8,0,2014.875,1,1.9942
2015,4,518,"2.0000",9,0,2014.875,1,1.9942
2015,4,518,"2.0000",10,0,2014.875,1,1.9942
2015,1,518,"2.0000",1,0,2015.125,1,1.9942
2015,1,518,"2.0000",2,0,2015.125,1,1.9942
2015,1,518,"2.0000",3,0,2015.125,1,1.9942
2015,1,518,"2.0000",4,0,2015.125,1,1.9942
2015,1,518,"2.0000",5,0.5,2015.125,1,1.9942
2015,1,518,"2.0000",6,0.4,2015.125,1,1.9942
2015,1,518,"2.0000",7,0.1,2015.125,1,1.9942
2015,1,518,"2.0000",8,0,2015.125,1,1.9942
2015,1,518,"2.0000",9,0,2015.125,1,1.9942
2015,1,518,"2.0000",10,0,2015.125,1,1.9942
2015,2,518,"2.0000",1,0,2015.375,1,1.9942
2015,2,518,"2.0000",2,0,2015.375,1,1.9942
2015,2,518,"2.0000",3,0,2015.375,1,1.9942
2015,2,518,"2.0000",4,0.05,2015.375,1,1.9942
2015,2,518,"2.0000",5,0.4,2015.375,1,1.9942
2015,2,518,"2.0000",6,0.4,2015.375,1,1.9942
2015,2,518,"2.0000",7,0.1,2015.375,1,1.9942
2015,2,518,"2.0000",8,0.05,2015.375,1,1.9942
2015,2,518,"2.0000",9,0,2015.375,1,1.9942
2015,2,518,"2.0000",10,0,2015.375,1,1.9942
2015,3,518,"2.0000",1,0,2015.625,1,1.9942
2015,3,518,"2.0000",2,0,2015.625,1,1.9942
2015,3,518,"2.0000",3,0,2015.625,1,1.9942
2015,3,518,"2.0000",4,0.05,2015.625,1,1.9942
2015,3,518,"2.0000",5,0.4,2015.625,1,1.9942
2015,3,518,"2.0000",6,0.4,2015.625,1,1.9942
2015,3,518,"2.0000",7,0.1,2015.625,1,1.9942
2015,3,518,"2.0000",8,0.05,2015.625,1,1.9942
2015,3,518,"2.0000",9,0,2015.625,1,1.9942
2015,3,518,"2.0000",10,0,2015.625,1,1.9942
2015,4,518,"2.0000",1,0,2015.875,1,1.9942
2015,4,518,"2.0000",2,0,2015.875,1,1.9942
2015,4,518,"2.0000",3,0,2015.875,1,1.9942
2015,4,518,"2.0000",4,0,2015.875,1,1.9942
2015,4,518,"2.0000",5,0.1,2015.875,1,1.9942
2015,4,518,"2.0000",6,0.8,2015.875,1,1.9942
2015,4,518,"2.0000",7,0.1,2015.875,1,1.9942
2015,4,518,"2.0000",8,0,2015.875,1,1.9942
2015,4,518,"2.0000",9,0,2015.875,1,1.9942
2015,4,518,"2.0000",10,0,2015.875,1,1.9942
2015,5,518,"2.0000",1,0,2015.999,2,1.9942
2015,5,518,"2.0000",2,0,2015.999,2,1.9942
2015,5,518,"2.0000",3,0,2015.999,2,1.9942
2015,5,518,"2.0000",4,0,2015.999,2,1.9942
2015,5,518,"2.0000",5,0,2015.999,2,1.9942
2015,5,518,"2.0000",6,1,2015.999,2,1.9942
2015,5,518,"2.0000",7,0,2015.999,2,1.9942
2015,5,518,"2.0000",8,0,2015.999,2,1.9942
2015,5,518,"2.0000",9,0,2015.999,2,1.9942
2015,5,518,"2.0000",10,0,2015.999,2,1.9942
2016,1,518,"2.0000",1,0,2015.125,1,2.18236
2016,1,518,"2.0000",2,0,2015.125,1,2.18236
2016,1,518,"2.0000",3,0,2015.125,1,2.18236
2016,1,518,"2.0000",4,0,2015.125,1,2.18236
2016,1,518,"2.0000",5,0.6,2015.125,1,2.18236
2016,1,518,"2.0000",6,0.3,2015.125,1,2.18236
2016,1,518,"2.0000",7,0.1,2015.125,1,2.18236
2016,1,518,"2.0000",8,0,2015.125,1,2.18236
2016,1,518,"2.0000",9,0,2015.125,1,2.18236
2016,1,518,"2.0000",10,0,2015.125,1,2.18236
2016,2,518,"2.0000",1,0,2015.375,1,2.18236
2016,2,518,"2.0000",2,0,2015.375,1,2.18236
2016,2,518,"2.0000",3,0,2015.375,1,2.18236
2016,2,518,"2.0000",4,0,2015.375,1,2.18236
2016,2,518,"2.0000",5,0.6,2015.375,1,2.18236
2016,2,518,"2.0000",6,0.3,2015.375,1,2.18236
2016,2,518,"2.0000",7,0.1,2015.375,1,2.18236
2016,2,518,"2.0000",8,0,2015.375,1,2.18236
2016,2,518,"2.0000",9,0,2015.375,1,2.18236
2016,2,518,"2.0000",10,0,2015.375,1,2.18236
2016,3,518,"2.0000",1,0,2015.625,1,2.18236
2016,3,518,"2.0000",2,0,2015.625,1,2.18236
2016,3,518,"2.0000",3,0,2015.625,1,2.18236
2016,3,518,"2.0000",4,0,2015.625,1,2.18236
2016,3,518,"2.0000",5,0.6,2015.625,1,2.18236
2016,3,518,"2.0000",6,0.3,2015.625,1,2.18236
2016,3,518,"2.0000",7,0.1,2015.625,1,2.18236
2016,3,518,"2.0000",8,0,2015.625,1,2.18236
2016,3,518,"2.0000",9,0,2015.625,1,2.18236
2016,3,518,"2.0000",10,0,2015.625,1,2.18236
2016,4,518,"2.0000",1,0,2015.875,1,2.18236
2016,4,518,"2.0000",2,0,2015.875,1,2.18236
2016,4,518,"2.0000",3,0,2015.875,1,2.18236
2016,4,518,"2.0000",4,0,2015.875,1,2.18236
2016,4,518,"2.0000",5,0.6,2015.875,1,2.18236
2016,4,518,"2.0000",6,0.3,2015.875,1,2.18236
2016,4,518,"2.0000",7,0.1,2015.875,1,2.18236
2016,4,518,"2.0000",8,0,2015.875,1,2.18236
2016,4,518,"2.0000",9,0,2015.875,1,2.18236
2016,4,518,"2.0000",10,0,2015.875,1,2.18236
2016,1,518,"2.0000",1,0,2016.125,1,2.18236
2016,1,518,"2.0000",2,0,2016.125,1,2.18236
2016,1,518,"2.0000",3,0,2016.125,1,2.18236
2016,1,518,"2.0000",4,0.1,2016.125,1,2.18236
2016,1,518,"2.0000",5,0.6,2016.125,1,2.18236
2016,1,518,"2.0000",6,0.2,2016.125,1,2.18236
2016,1,518,"2.0000",7,0.1,2016.125,1,2.18236
2016,1,518,"2.0000",8,0,2016.125,1,2.18236
2016,1,518,"2.0000",9,0,2016.125,1,2.18236
2016,1,518,"2.0000",10,0,2016.125,1,2.18236
2016,2,518,"2.0000",1,0,2016.375,1,2.18236
2016,2,518,"2.0000",2,0,2016.375,1,2.18236
2016,2,518,"2.0000",3,0,2016.375,1,2.18236
2016,2,518,"2.0000",4,0,2016.375,1,2.18236
2016,2,518,"2.0000",5,0.1,2016.375,1,2.18236
2016,2,518,"2.0000",6,0.6,2016.375,1,2.18236
2016,2,518,"2.0000",7,0.2,2016.375,1,2.18236
2016,2,518,"2.0000",8,0.1,2016.375,1,2.18236
2016,2,518,"2.0000",9,0,2016.375,1,2.18236
2016,2,518,"2.0000",10,0,2016.375,1,2.18236
2016,3,518,"2.0000",1,0,2016.625,1,2.18236
2016,3,518,"2.0000",2,0,2016.625,1,2.18236
2016,3,518,"2.0000",3,0,2016.625,1,2.18236
2016,3,518,"2.0000",4,0.05,2016.625,1,2.18236
2016,3,518,"2.0000",5,0.6,2016.625,1,2.18236
2016,3,518,"2.0000",6,0.3,2016.625,1,2.18236
2016,3,518,"2.0000",7,0.05,2016.625,1,2.18236
2016,3,518,"2.0000",8,0,2016.625,1,2.18236
2016,3,518,"2.0000",9,0,2016.625,1,2.18236
2016,3,518,"2.0000",10,0,2016.625,1,2.18236
2016,4,518,"2.0000",1,0,2016.875,1,2.18236
2016,4,518,"2.0000",2,0,2016.875,1,2.18236
2016,4,518,"2.0000",3,0,2016.875,1,2.18236
2016,4,518,"2.0000",4,0.05,2016.875,1,2.18236
2016,4,518,"2.0000",5,0.8,2016.875,1,2.18236
2016,4,518,"2.0000",6,0.15,2016.875,1,2.18236
2016,4,518,"2.0000",7,0,2016.875,1,2.18236
2016,4,518,"2.0000",8,0,2016.875,1,2.18236
2016,4,518,"2.0000",9,0,2016.875,1,2.18236
2016,4,518,"2.0000",10,0,2016.875,1,2.18236
2016,5,518,"2.0000",1,0,2016.999,2,2.18236
2016,5,518,"2.0000",2,0,2016.999,2,2.18236
2016,5,518,"2.0000",3,0,2016.999,2,2.18236
2016,5,518,"2.0000",4,0,2016.999,2,2.18236
2016,5,518,"2.0000",5,1,2016.999,2,2.18236
2016,5,518,"2.0000",6,0,2016.999,2,2.18236
2016,5,518,"2.0000",7,0,2016.999,2,2.18236
2016,5,518,"2.0000",8,0,2016.999,2,2.18236
2016,5,518,"2.0000",9,0,2016.999,2,2.18236
2016,5,518,"2.0000",10,0,2016.999,2,2.18236
2017,1,518,"2.0000",1,0,2016.125,1,1.75581
2017,1,518,"2.0000",2,0,2016.125,1,1.75581
2017,1,518,"2.0000",3,0,2016.125,1,1.75581
2017,1,518,"2.0000",4,0.25,2016.125,1,1.75581
2017,1,518,"2.0000",5,0.5,2016.125,1,1.75581
2017,1,518,"2.0000",6,0.2,2016.125,1,1.75581
2017,1,518,"2.0000",7,0.05,2016.125,1,1.75581
2017,1,518,"2.0000",8,0,2016.125,1,1.75581
2017,1,518,"2.0000",9,0,2016.125,1,1.75581
2017,1,518,"2.0000",10,0,2016.125,1,1.75581
2017,2,518,"2.0000",1,0,2016.375,1,1.75581
2017,2,518,"2.0000",2,0,2016.375,1,1.75581
2017,2,518,"2.0000",3,0,2016.375,1,1.75581
2017,2,518,"2.0000",4,0,2016.375,1,1.75581
2017,2,518,"2.0000",5,0.25,2016.375,1,1.75581
2017,2,518,"2.0000",6,0.5,2016.375,1,1.75581
2017,2,518,"2.0000",7,0.2,2016.375,1,1.75581
2017,2,518,"2.0000",8,0.05,2016.375,1,1.75581
2017,2,518,"2.0000",9,0,2016.375,1,1.75581
2017,2,518,"2.0000",10,0,2016.375,1,1.75581
2017,3,518,"2.0000",1,0,2016.625,1,1.75581
2017,3,518,"2.0000",2,0,2016.625,1,1.75581
2017,3,518,"2.0000",3,0.05,2016.625,1,1.75581
2017,3,518,"2.0000",4,0.15,2016.625,1,1.75581
2017,3,518,"2.0000",5,0.6,2016.625,1,1.75581
2017,3,518,"2.0000",6,0.15,2016.625,1,1.75581
2017,3,518,"2.0000",7,0.05,2016.625,1,1.75581
2017,3,518,"2.0000",8,0,2016.625,1,1.75581
2017,3,518,"2.0000",9,0,2016.625,1,1.75581
2017,3,518,"2.0000",10,0,2016.625,1,1.75581
2017,4,518,"2.0000",1,0,2016.875,1,1.75581
2017,4,518,"2.0000",2,0,2016.875,1,1.75581
2017,4,518,"2.0000",3,0.05,2016.875,1,1.75581
2017,4,518,"2.0000",4,0.15,2016.875,1,1.75581
2017,4,518,"2.0000",5,0.6,2016.875,1,1.75581
2017,4,518,"2.0000",6,0.15,2016.875,1,1.75581
2017,4,518,"2.0000",7,0.05,2016.875,1,1.75581
2017,4,518,"2.0000",8,0,2016.875,1,1.75581
2017,4,518,"2.0000",9,0,2016.875,1,1.75581
2017,4,518,"2.0000",10,0,2016.875,1,1.75581
2017,1,518,"2.0000",1,0,2017.125,1,1.75581
2017,1,518,"2.0000",2,0,2017.125,1,1.75581
2017,1,518,"2.0000",3,0,2017.125,1,1.75581
2017,1,518,"2.0000",4,0.05,2017.125,1,1.75581
2017,1,518,"2.0000",5,0.8,2017.125,1,1.75581
2017,1,518,"2.0000",6,0.15,2017.125,1,1.75581
2017,1,518,"2.0000",7,0,2017.125,1,1.75581
2017,1,518,"2.0000",8,0,2017.125,1,1.75581
2017,1,518,"2.0000",9,0,2017.125,1,1.75581
2017,1,518,"2.0000",10,0,2017.125,1,1.75581
2017,2,518,"2.0000",1,0,2017.375,1,1.75581
2017,2,518,"2.0000",2,0,2017.375,1,1.75581
2017,2,518,"2.0000",3,0,2017.375,1,1.75581
2017,2,518,"2.0000",4,0.25,2017.375,1,1.75581
2017,2,518,"2.0000",5,0.65,2017.375,1,1.75581
2017,2,518,"2.0000",6,0.1,2017.375,1,1.75581
2017,2,518,"2.0000",7,0,2017.375,1,1.75581
2017,2,518,"2.0000",8,0,2017.375,1,1.75581
2017,2,518,"2.0000",9,0,2017.375,1,1.75581
2017,2,518,"2.0000",10,0,2017.375,1,1.75581
2017,3,518,"2.0000",1,0,2017.625,1,1.75581
2017,3,518,"2.0000",2,0,2017.625,1,1.75581
2017,3,518,"2.0000",3,0,2017.625,1,1.75581
2017,3,518,"2.0000",4,0,2017.625,1,1.75581
2017,3,518,"2.0000",5,0.1,2017.625,1,1.75581
2017,3,518,"2.0000",6,0.8,2017.625,1,1.75581
2017,3,518,"2.0000",7,0.1,2017.625,1,1.75581
2017,3,518,"2.0000",8,0,2017.625,1,1.75581
2017,3,518,"2.0000",9,0,2017.625,1,1.75581
2017,3,518,"2.0000",10,0,2017.625,1,1.75581
2017,4,518,"2.0000",1,0,2017.875,1,1.75581
2017,4,518,"2.0000",2,0,2017.875,1,1.75581
2017,4,518,"2.0000",3,0,2017.875,1,1.75581
2017,4,518,"2.0000",4,0,2017.875,1,1.75581
2017,4,518,"2.0000",5,0.05,2017.875,1,1.75581
2017,4,518,"2.0000",6,0.9,2017.875,1,1.75581
2017,4,518,"2.0000",7,0.05,2017.875,1,1.75581
2017,4,518,"2.0000",8,0,2017.875,1,1.75581
2017,4,518,"2.0000",9,0,2017.875,1,1.75581
2017,4,518,"2.0000",10,0,2017.875,1,1.75581
2017,5,518,"2.0000",1,0,2017.999,2,1.75581
2017,5,518,"2.0000",2,0,2017.999,2,1.75581
2017,5,518,"2.0000",3,0,2017.999,2,1.75581
2017,5,518,"2.0000",4,0,2017.999,2,1.75581
2017,5,518,"2.0000",5,0,2017.999,2,1.75581
2017,5,518,"2.0000",6,1,2017.999,2,1.75581
2017,5,518,"2.0000",7,0,2017.999,2,1.75581
2017,5,518,"2.0000",8,0,2017.999,2,1.75581
2017,5,518,"2.0000",9,0,2017.999,2,1.75581
2017,5,518,"2.0000",10,0,2017.999,2,1.75581
2018,1,518,"2.0000",1,0,2017.125,1,2.1925
2018,1,518,"2.0000",2,0,2017.125,1,2.1925
2018,1,518,"2.0000",3,0,2017.125,1,2.1925
2018,1,518,"2.0000",4,0.16,2017.125,1,2.1925
2018,1,518,"2.0000",5,0.63,2017.125,1,2.1925
2018,1,518,"2.0000",6,0.16,2017.125,1,2.1925
2018,1,518,"2.0000",7,0.05,2017.125,1,2.1925
2018,1,518,"2.0000",8,0,2017.125,1,2.1925
2018,1,518,"2.0000",9,0,2017.125,1,2.1925
2018,1,518,"2.0000",10,0,2017.125,1,2.1925
2018,2,518,"2.0000",1,0,2017.375,1,2.1925
2018,2,518,"2.0000",2,0,2017.375,1,2.1925
2018,2,518,"2.0000",3,0.05,2017.375,1,2.1925
2018,2,518,"2.0000",4,0.2,2017.375,1,2.1925
2018,2,518,"2.0000",5,0.55,2017.375,1,2.1925
2018,2,518,"2.0000",6,0.15,2017.375,1,2.1925
2018,2,518,"2.0000",7,0.05,2017.375,1,2.1925
2018,2,518,"2.0000",8,0,2017.375,1,2.1925
2018,2,518,"2.0000",9,0,2017.375,1,2.1925
2018,2,518,"2.0000",10,0,2017.375,1,2.1925
2018,3,518,"2.0000",1,0,2017.625,1,2.1925
2018,3,518,"2.0000",2,0,2017.625,1,2.1925
2018,3,518,"2.0000",3,0.05,2017.625,1,2.1925
2018,3,518,"2.0000",4,0.1,2017.625,1,2.1925
2018,3,518,"2.0000",5,0.7,2017.625,1,2.1925
2018,3,518,"2.0000",6,0.1,2017.625,1,2.1925
2018,3,518,"2.0000",7,0.05,2017.625,1,2.1925
2018,3,518,"2.0000",8,0,2017.625,1,2.1925
2018,3,518,"2.0000",9,0,2017.625,1,2.1925
2018,3,518,"2.0000",10,0,2017.625,1,2.1925
2018,4,518,"2.0000",1,0,2017.875,1,2.1925
2018,4,518,"2.0000",2,0,2017.875,1,2.1925
2018,4,518,"2.0000",3,0,2017.875,1,2.1925
2018,4,518,"2.0000",4,0.1,2017.875,1,2.1925
2018,4,518,"2.0000",5,0.65,2017.875,1,2.1925
2018,4,518,"2.0000",6,0.25,2017.875,1,2.1925
2018,4,518,"2.0000",7,0,2017.875,1,2.1925
2018,4,518,"2.0000",8,0,2017.875,1,2.1925
2018,4,518,"2.0000",9,0,2017.875,1,2.1925
2018,4,518,"2.0000",10,0,2017.875,1,2.1925
2018,1,518,"2.0000",1,0,2018.125,1,2.1925
2018,1,518,"2.0000",2,0,2018.125,1,2.1925
2018,1,518,"2.0000",3,0,2018.125,1,2.1925
2018,1,518,"2.0000",4,0.1,2018.125,1,2.1925
2018,1,518,"2.0000",5,0.75,2018.125,1,2.1925
2018,1,518,"2.0000",6,0.15,2018.125,1,2.1925
2018,1,518,"2.0000",7,0,2018.125,1,2.1925
2018,1,518,"2.0000",8,0,2018.125,1,2.1925
2018,1,518,"2.0000",9,0,2018.125,1,2.1925
2018,1,518,"2.0000",10,0,2018.125,1,2.1925
2018,2,518,"2.0000",1,0,2018.375,1,2.1925
2018,2,518,"2.0000",2,0,2018.375,1,2.1925
2018,2,518,"2.0000",3,0,2018.375,1,2.1925
2018,2,518,"2.0000",4,0.1,2018.375,1,2.1925
2018,2,518,"2.0000",5,0.75,2018.375,1,2.1925
2018,2,518,"2.0000",6,0.15,2018.375,1,2.1925
2018,2,518,"2.0000",7,0,2018.375,1,2.1925
2018,2,518,"2.0000",8,0,2018.375,1,2.1925
2018,2,518,"2.0000",9,0,2018.375,1,2.1925
2018,2,518,"2.0000",10,0,2018.375,1,2.1925
2018,3,518,"2.0000",1,0,2018.625,1,2.1925
2018,3,518,"2.0000",2,0,2018.625,1,2.1925
2018,3,518,"2.0000",3,0,2018.625,1,2.1925
2018,3,518,"2.0000",4,0.1,2018.625,1,2.1925
2018,3,518,"2.0000",5,0.75,2018.625,1,2.1925
2018,3,518,"2.0000",6,0.15,2018.625,1,2.1925
2018,3,518,"2.0000",7,0,2018.625,1,2.1925
2018,3,518,"2.0000",8,0,2018.625,1,2.1925
2018,3,518,"2.0000",9,0,2018.625,1,2.1925
2018,3,518,"2.0000",10,0,2018.625,1,2.1925
2018,4,518,"2.0000",1,0,2018.875,1,2.1925
2018,4,518,"2.0000",2,0,2018.875,1,2.1925
2018,4,518,"2.0000",3,0,2018.875,1,2.1925
2018,4,518,"2.0000",4,0.05,2018.875,1,2.1925
2018,4,518,"2.0000",5,0.9,2018.875,1,2.1925
2018,4,518,"2.0000",6,0.05,2018.875,1,2.1925
2018,4,518,"2.0000",7,0,2018.875,1,2.1925
2018,4,518,"2.0000",8,0,2018.875,1,2.1925
2018,4,518,"2.0000",9,0,2018.875,1,2.1925
2018,4,518,"2.0000",10,0,2018.875,1,2.1925
2018,5,518,"2.0000",1,0,2018.999,2,2.1925
2018,5,518,"2.0000",2,0,2018.999,2,2.1925
2018,5,518,"2.0000",3,0,2018.999,2,2.1925
2018,5,518,"2.0000",4,0,2018.999,2,2.1925
2018,5,518,"2.0000",5,1,2018.999,2,2.1925
2018,5,518,"2.0000",6,0,2018.999,2,2.1925
2018,5,518,"2.0000",7,0,2018.999,2,2.1925
2018,5,518,"2.0000",8,0,2018.999,2,2.1925
2018,5,518,"2.0000",9,0,2018.999,2,2.1925
2018,5,518,"2.0000",10,0,2018.999,2,2.1925
2019,1,518,"2.0000",1,0,2018.125,1,2.29141
2019,1,518,"2.0000",2,0,2018.125,1,2.29141
2019,1,518,"2.0000",3,0,2018.125,1,2.29141
2019,1,518,"2.0000",4,0.15,2018.125,1,2.29141
2019,1,518,"2.0000",5,0.7,2018.125,1,2.29141
2019,1,518,"2.0000",6,0.15,2018.125,1,2.29141
2019,1,518,"2.0000",7,0,2018.125,1,2.29141
2019,1,518,"2.0000",8,0,2018.125,1,2.29141
2019,1,518,"2.0000",9,0,2018.125,1,2.29141
2019,1,518,"2.0000",10,0,2018.125,1,2.29141
2019,2,518,"2.0000",1,0,2018.375,1,2.29141
2019,2,518,"2.0000",2,0,2018.375,1,2.29141
2019,2,518,"2.0000",3,0,2018.375,1,2.29141
2019,2,518,"2.0000",4,0.15,2018.375,1,2.29141
2019,2,518,"2.0000",5,0.7,2018.375,1,2.29141
2019,2,518,"2.0000",6,0.15,2018.375,1,2.29141
2019,2,518,"2.0000",7,0,2018.375,1,2.29141
2019,2,518,"2.0000",8,0,2018.375,1,2.29141
2019,2,518,"2.0000",9,0,2018.375,1,2.29141
2019,2,518,"2.0000",10,0,2018.375,1,2.29141
2019,3,518,"2.0000",1,0,2018.625,1,2.29141
2019,3,518,"2.0000",2,0,2018.625,1,2.29141
2019,3,518,"2.0000",3,0,2018.625,1,2.29141
2019,3,518,"2.0000",4,0.15,2018.625,1,2.29141
2019,3,518,"2.0000",5,0.7,2018.625,1,2.29141
2019,3,518,"2.0000",6,0.15,2018.625,1,2.29141
2019,3,518,"2.0000",7,0,2018.625,1,2.29141
2019,3,518,"2.0000",8,0,2018.625,1,2.29141
2019,3,518,"2.0000",9,0,2018.625,1,2.29141
2019,3,518,"2.0000",10,0,2018.625,1,2.29141
2019,4,518,"2.0000",1,0,2018.875,1,2.29141
2019,4,518,"2.0000",2,0,2018.875,1,2.29141
2019,4,518,"2.0000",3,0,2018.875,1,2.29141
2019,4,518,"2.0000",4,0.15,2018.875,1,2.29141
2019,4,518,"2.0000",5,0.7,2018.875,1,2.29141
2019,4,518,"2.0000",6,0.15,2018.875,1,2.29141
2019,4,518,"2.0000",7,0,2018.875,1,2.29141
2019,4,518,"2.0000",8,0,2018.875,1,2.29141
2019,4,518,"2.0000",9,0,2018.875,1,2.29141
2019,4,518,"2.0000",10,0,2018.875,1,2.29141
2019,1,518,"2.0000",1,0,2019.125,1,2.29141
2019,1,518,"2.0000",2,0,2019.125,1,2.29141
2019,1,518,"2.0000",3,0,2019.125,1,2.29141
2019,1,518,"2.0000",4,0.05,2019.125,1,2.29141
2019,1,518,"2.0000",5,0.8,2019.125,1,2.29141
2019,1,518,"2.0000",6,0.15,2019.125,1,2.29141
2019,1,518,"2.0000",7,0,2019.125,1,2.29141
2019,1,518,"2.0000",8,0,2019.125,1,2.29141
2019,1,518,"2.0000",9,0,2019.125,1,2.29141
2019,1,518,"2.0000",10,0,2019.125,1,2.29141
2019,2,518,"2.0000",1,0,2019.375,1,2.29141
2019,2,518,"2.0000",2,0,2019.375,1,2.29141
2019,2,518,"2.0000",3,0,2019.375,1,2.29141
2019,2,518,"2.0000",4,0.05,2019.375,1,2.29141
2019,2,518,"2.0000",5,0.8,2019.375,1,2.29141
2019,2,518,"2.0000",6,0.15,2019.375,1,2.29141
2019,2,518,"2.0000",7,0,2019.375,1,2.29141
2019,2,518,"2.0000",8,0,2019.375,1,2.29141
2019,2,518,"2.0000",9,0,2019.375,1,2.29141
2019,2,518,"2.0000",10,0,2019.375,1,2.29141
2019,3,518,"2.0000",1,0,2019.625,1,2.29141
2019,3,518,"2.0000",2,0,2019.625,1,2.29141
2019,3,518,"2.0000",3,0,2019.625,1,2.29141
2019,3,518,"2.0000",4,0.05,2019.625,1,2.29141
